"gene_symbol","ensembl_id","gene_id"
"Lzts2","ENSMUSP00000045478","ENSMUSG00000035342"
"Lzts2","ENSMUSP00000137571","ENSMUSG00000035342"
"Lzts2","ENSMUSP00000158363","ENSMUSG00000035342"
"Lzts2","ENSMUSP00000158169","ENSMUSG00000035342"
"Lzts2","ENSMUSP00000158403","ENSMUSG00000035342"
"Lzts2","ENSMUSP00000136405","ENSMUSG00000035342"
"Lzts3","ENSMUSP00000086990","ENSMUSG00000037703"
"Lzts3","ENSMUSP00000105889","ENSMUSG00000037703"
"Lzts3","ENSMUSP00000037109","ENSMUSG00000037703"
"M1ap","ENSMUSP00000109613","ENSMUSG00000030041"
"M1ap","ENSMUSP00000144948","ENSMUSG00000030041"
"M6pr","ENSMUSP00000007602","ENSMUSG00000007458"
"M6pr","ENSMUSP00000108229","ENSMUSG00000007458"
"Maats1","ENSMUSP00000023501","ENSMUSG00000022805"
"Maats1","ENSMUSP00000110388","ENSMUSG00000022805"
"Mab21l1","ENSMUSP00000074878","ENSMUSG00000056947"
"Mab21l2","ENSMUSP00000076729","ENSMUSG00000057777"
"Mab21l3","ENSMUSP00000059212","ENSMUSG00000044313"
"Mab21l3","ENSMUSP00000112730","ENSMUSG00000044313"
"Mab21l4","ENSMUSP00000035332","ENSMUSG00000034159"
"Mab21l4","ENSMUSP00000115971","ENSMUSG00000034159"
"Macc1","ENSMUSP00000042955","ENSMUSG00000041886"
"Macc1","ENSMUSP00000152677","ENSMUSG00000041886"
"Macc1","ENSMUSP00000152808","ENSMUSG00000041886"
"Macc1","ENSMUSP00000152123","ENSMUSG00000041886"
"Macc1","ENSMUSP00000152883","ENSMUSG00000041886"
"Macf1","ENSMUSP00000119600","ENSMUSG00000028649"
"Macf1","ENSMUSP00000116085","ENSMUSG00000028649"
"Macf1","ENSMUSP00000117188","ENSMUSG00000028649"
"Macf1","ENSMUSP00000101819","ENSMUSG00000028649"
"Macf1","ENSMUSP00000119885","ENSMUSG00000028649"
"Macf1","ENSMUSP00000114568","ENSMUSG00000028649"
"Macf1","ENSMUSP00000158792","ENSMUSG00000028649"
"Macf1","ENSMUSP00000158828","ENSMUSG00000028649"
"Macf1","ENSMUSP00000080755","ENSMUSG00000028649"
"Macf1","ENSMUSP00000101831","ENSMUSG00000028649"
"Macf1","ENSMUSP00000117433","ENSMUSG00000028649"
"Macf1","ENSMUSP00000153121","ENSMUSG00000028649"
"Macf1","ENSMUSP00000115847","ENSMUSG00000028649"
"Macf1","ENSMUSP00000123246","ENSMUSG00000028649"
"Macf1","ENSMUSP00000095507","ENSMUSG00000028649"
"Macf1","ENSMUSP00000101827","ENSMUSG00000028649"
"Macf1","ENSMUSP00000081324","ENSMUSG00000028649"
"Maco1","ENSMUSP00000030628","ENSMUSG00000028826"
"Maco1","ENSMUSP00000124477","ENSMUSG00000028826"
"Maco1","ENSMUSP00000125440","ENSMUSG00000028826"
"Macrod1","ENSMUSP00000039507","ENSMUSG00000036278"
"Macrod2","ENSMUSP00000105691","ENSMUSG00000068205"
"Macrod2","ENSMUSP00000105689","ENSMUSG00000068205"
"Macrod2","ENSMUSP00000105688","ENSMUSG00000068205"
"Macrod2","ENSMUSP00000105694","ENSMUSG00000068205"
"Macrod2","ENSMUSP00000105690","ENSMUSG00000068205"
"Macrod2","ENSMUSP00000121013","ENSMUSG00000068205"
"Macrod2","ENSMUSP00000041780","ENSMUSG00000068205"
"Macrod2","ENSMUSP00000077174","ENSMUSG00000068205"
"Mad1l1","ENSMUSP00000106453","ENSMUSG00000029554"
"Mad1l1","ENSMUSP00000031534","ENSMUSG00000029554"
"Mad2l1","ENSMUSP00000112304","ENSMUSG00000029910"
"Mad2l1","ENSMUSP00000098897","ENSMUSG00000029910"
"Mad2l1bp","ENSMUSP00000125915","ENSMUSG00000034509"
"Mad2l2","ENSMUSP00000081146","ENSMUSG00000029003"
"Mad2l2","ENSMUSP00000122774","ENSMUSG00000029003"
"Mad2l2","ENSMUSP00000030860","ENSMUSG00000029003"
"Mad2l2","ENSMUSP00000120481","ENSMUSG00000029003"
"Mad2l2","ENSMUSP00000101332","ENSMUSG00000029003"
"Madcam1","ENSMUSP00000020554","ENSMUSG00000020310"
"Madcam1","ENSMUSP00000151928","ENSMUSG00000020310"
"Madd","ENSMUSP00000107004","ENSMUSG00000040687"
"Madd","ENSMUSP00000107006","ENSMUSG00000040687"
"Madd","ENSMUSP00000107000","ENSMUSG00000040687"
"Madd","ENSMUSP00000107001","ENSMUSG00000040687"
"Madd","ENSMUSP00000107007","ENSMUSG00000040687"
"Madd","ENSMUSP00000097311","ENSMUSG00000040687"
"Madd","ENSMUSP00000077094","ENSMUSG00000040687"
"Madd","ENSMUSP00000107012","ENSMUSG00000040687"
"Madd","ENSMUSP00000107003","ENSMUSG00000040687"
"Madd","ENSMUSP00000107002","ENSMUSG00000040687"
"Madd","ENSMUSP00000074746","ENSMUSG00000040687"
"Madd","ENSMUSP00000067210","ENSMUSG00000040687"
"Madd","ENSMUSP00000117657","ENSMUSG00000040687"
"Madd","ENSMUSP00000069350","ENSMUSG00000040687"
"Madd","ENSMUSP00000097313","ENSMUSG00000040687"
"Maea","ENSMUSP00000110093","ENSMUSG00000079562"
"Maea","ENSMUSP00000144584","ENSMUSG00000079562"
"Maea","ENSMUSP00000144587","ENSMUSG00000079562"
"Maea","ENSMUSP00000144238","ENSMUSG00000079562"
"Mael","ENSMUSP00000141652","ENSMUSG00000040629"
"Mael","ENSMUSP00000045828","ENSMUSG00000040629"
"Maf","ENSMUSP00000067704","ENSMUSG00000055435"
"Maf","ENSMUSP00000104732","ENSMUSG00000055435"
"Maf1","ENSMUSP00000125387","ENSMUSG00000022553"
"Maf1","ENSMUSP00000124893","ENSMUSG00000022553"
"Maf1","ENSMUSP00000023212","ENSMUSG00000022553"
"Maf1","ENSMUSP00000124242","ENSMUSG00000022553"
"Maf1","ENSMUSP00000124110","ENSMUSG00000022553"
"Mafa","ENSMUSP00000054226","ENSMUSG00000047591"
"Mafb","ENSMUSP00000096728","ENSMUSG00000074622"
"Maff","ENSMUSP00000154850","ENSMUSG00000042622"
"Maff","ENSMUSP00000094076","ENSMUSG00000042622"
"Maff","ENSMUSP00000131628","ENSMUSG00000042622"
"Maff","ENSMUSP00000155516","ENSMUSG00000042622"
"Mafg","ENSMUSP00000053899","ENSMUSG00000051510"
"Mafg","ENSMUSP00000101788","ENSMUSG00000051510"
"Mafg","ENSMUSP00000101787","ENSMUSG00000051510"
"Mafg","ENSMUSP00000101786","ENSMUSG00000051510"
"Mafk","ENSMUSP00000018287","ENSMUSG00000018143"
"Mafk","ENSMUSP00000106460","ENSMUSG00000018143"
"Mag","ENSMUSP00000139564","ENSMUSG00000036634"
"Mag","ENSMUSP00000139881","ENSMUSG00000036634"
"Mag","ENSMUSP00000140526","ENSMUSG00000036634"
"Mag","ENSMUSP00000140578","ENSMUSG00000036634"
"Mag","ENSMUSP00000139861","ENSMUSG00000036634"
"Mag","ENSMUSP00000041464","ENSMUSG00000036634"
"Magea1","ENSMUSP00000077323","ENSMUSG00000096644"
"Magea10","ENSMUSP00000085832","ENSMUSG00000043453"
"Magea2","ENSMUSP00000108178","ENSMUSG00000055746"
"Magea2","ENSMUSP00000136214","ENSMUSG00000055746"
"Magea2","ENSMUSP00000069832","ENSMUSG00000055746"
"Magea3","ENSMUSP00000078793","ENSMUSG00000094196"
"Magea4","ENSMUSP00000046715","ENSMUSG00000033343"
"Magea5","ENSMUSP00000065852","ENSMUSG00000079349"
"Magea5","ENSMUSP00000132644","ENSMUSG00000079349"
"Magea6","ENSMUSP00000108181","ENSMUSG00000063728"
"Magea6","ENSMUSP00000076250","ENSMUSG00000063728"
"Magea8","ENSMUSP00000066341","ENSMUSG00000079350"
"Mageb1","ENSMUSP00000097070","ENSMUSG00000062162"
"Mageb1","ENSMUSP00000072119","ENSMUSG00000062162"
"Mageb16","ENSMUSP00000109649","ENSMUSG00000046942"
"Mageb16","ENSMUSP00000087292","ENSMUSG00000046942"
"Mageb18","ENSMUSP00000109588","ENSMUSG00000067649"
"Mageb18","ENSMUSP00000085460","ENSMUSG00000067649"
"Mageb2","ENSMUSP00000144620","ENSMUSG00000073069"
"Mageb2","ENSMUSP00000098945","ENSMUSG00000073069"
"Mageb3","ENSMUSP00000100541","ENSMUSG00000074881"
"Mageb4","ENSMUSP00000109602","ENSMUSG00000035427"
"Mageb4","ENSMUSP00000094107","ENSMUSG00000035427"
"Mageb5","ENSMUSP00000080706","ENSMUSG00000061392"
"Maged1","ENSMUSP00000026142","ENSMUSG00000025151"
"Maged2","ENSMUSP00000108319","ENSMUSG00000025268"
"Maged2","ENSMUSP00000108320","ENSMUSG00000025268"
"Maged2","ENSMUSP00000026302","ENSMUSG00000025268"
"Maged2","ENSMUSP00000116332","ENSMUSG00000025268"
"Maged2","ENSMUSP00000119088","ENSMUSG00000025268"
"Maged2","ENSMUSP00000115770","ENSMUSG00000025268"
"Maged2","ENSMUSP00000120903","ENSMUSG00000025268"
"Maged2","ENSMUSP00000108317","ENSMUSG00000025268"
"Magee1","ENSMUSP00000094078","ENSMUSG00000031227"
"Magee2","ENSMUSP00000033575","ENSMUSG00000031224"
"Mageh1","ENSMUSP00000057157","ENSMUSG00000047238"
"Magel2","ENSMUSP00000079265","ENSMUSG00000056972"
"Magi1","ENSMUSP00000144881","ENSMUSG00000045095"
"Magi1","ENSMUSP00000091283","ENSMUSG00000045095"
"Magi1","ENSMUSP00000145515","ENSMUSG00000045095"
"Magi1","ENSMUSP00000144769","ENSMUSG00000045095"
"Magi1","ENSMUSP00000145244","ENSMUSG00000045095"
"Magi1","ENSMUSP00000145251","ENSMUSG00000045095"
"Magi1","ENSMUSP00000145434","ENSMUSG00000045095"
"Magi1","ENSMUSP00000145200","ENSMUSG00000045095"
"Magi1","ENSMUSP00000086730","ENSMUSG00000045095"
"Magi1","ENSMUSP00000062085","ENSMUSG00000045095"
"Magi2","ENSMUSP00000142576","ENSMUSG00000040003"
"Magi2","ENSMUSP00000085872","ENSMUSG00000040003"
"Magi2","ENSMUSP00000142764","ENSMUSG00000040003"
"Magi2","ENSMUSP00000099094","ENSMUSG00000040003"
"Magi2","ENSMUSP00000110922","ENSMUSG00000040003"
"Magi2","ENSMUSP00000142581","ENSMUSG00000040003"
"Magi2","ENSMUSP00000146769","ENSMUSG00000040003"
"Magi2","ENSMUSP00000146458","ENSMUSG00000040003"
"Magi2","ENSMUSP00000146348","ENSMUSG00000040003"
"Magi2","ENSMUSP00000143578","ENSMUSG00000040003"
"Magi3","ENSMUSP00000067932","ENSMUSG00000052539"
"Magi3","ENSMUSP00000112934","ENSMUSG00000052539"
"Magi3","ENSMUSP00000113713","ENSMUSG00000052539"
"Magix","ENSMUSP00000111359","ENSMUSG00000031147"
"Magoh","ENSMUSP00000030348","ENSMUSG00000028609"
"Magohb","ENSMUSP00000032307","ENSMUSG00000030188"
"Magohb","ENSMUSP00000133553","ENSMUSG00000030188"
"Magohb","ENSMUSP00000134663","ENSMUSG00000030188"
"Magohb","ENSMUSP00000134494","ENSMUSG00000030188"
"Magohb","ENSMUSP00000133708","ENSMUSG00000030188"
"Magt1","ENSMUSP00000120994","ENSMUSG00000031232"
"Magt1","ENSMUSP00000109196","ENSMUSG00000031232"
"Magt1","ENSMUSP00000115579","ENSMUSG00000031232"
"Magt1","ENSMUSP00000158823","ENSMUSG00000031232"
"Magt1","ENSMUSP00000033583","ENSMUSG00000031232"
"Maip1","ENSMUSP00000027114","ENSMUSG00000025971"
"Majin","ENSMUSP00000025699","ENSMUSG00000024786"
"Majin","ENSMUSP00000109156","ENSMUSG00000024786"
"Majin","ENSMUSP00000143822","ENSMUSG00000106972"
"Majin","ENSMUSP00000144388","ENSMUSG00000106972"
"Mak","ENSMUSP00000152946","ENSMUSG00000021363"
"Mak","ENSMUSP00000064750","ENSMUSG00000021363"
"Mak","ENSMUSP00000153314","ENSMUSG00000021363"
"Mak","ENSMUSP00000153176","ENSMUSG00000021363"
"Mak","ENSMUSP00000152961","ENSMUSG00000021363"
"Mak","ENSMUSP00000129615","ENSMUSG00000021363"
"Mak","ENSMUSP00000021792","ENSMUSG00000021363"
"Mak16","ENSMUSP00000033983","ENSMUSG00000031578"
"Mal","ENSMUSP00000028854","ENSMUSG00000027375"
"Mal","ENSMUSP00000028853","ENSMUSG00000027375"
"Mal2","ENSMUSP00000025356","ENSMUSG00000024479"
"Mall","ENSMUSP00000028856","ENSMUSG00000027377"
"Malrd1","ENSMUSP00000116869","ENSMUSG00000075520"
"Malsu1","ENSMUSP00000122941","ENSMUSG00000029815"
"Malsu1","ENSMUSP00000110144","ENSMUSG00000029815"
"Malt1","ENSMUSP00000153585","ENSMUSG00000032688"
"Malt1","ENSMUSP00000048376","ENSMUSG00000032688"
"Malt1","ENSMUSP00000158550","ENSMUSG00000032688"
"Malt1","ENSMUSP00000158079","ENSMUSG00000032688"
"Malt1","ENSMUSP00000158449","ENSMUSG00000032688"
"Mamdc2","ENSMUSP00000045432","ENSMUSG00000033207"
"Mamdc2","ENSMUSP00000157505","ENSMUSG00000033207"
"Mamdc4","ENSMUSP00000109861","ENSMUSG00000026941"
"Mamdc4","ENSMUSP00000119789","ENSMUSG00000026941"
"Mamdc4","ENSMUSP00000092735","ENSMUSG00000026941"
"Maml1","ENSMUSP00000118188","ENSMUSG00000050567"
"Maml1","ENSMUSP00000059210","ENSMUSG00000050567"
"Maml2","ENSMUSP00000124083","ENSMUSG00000031925"
"Maml2","ENSMUSP00000136866","ENSMUSG00000031925"
"Maml2","ENSMUSP00000034401","ENSMUSG00000031925"
"Maml3","ENSMUSP00000113677","ENSMUSG00000061143"
"Maml3","ENSMUSP00000112637","ENSMUSG00000061143"
"Mamld1","ENSMUSP00000080737","ENSMUSG00000059401"
"Mamld1","ENSMUSP00000110276","ENSMUSG00000059401"
"Mamstr","ENSMUSP00000114686","ENSMUSG00000042918"
"Mamstr","ENSMUSP00000147269","ENSMUSG00000042918"
"Man1a","ENSMUSP00000003843","ENSMUSG00000003746"
"Man1a","ENSMUSP00000101110","ENSMUSG00000003746"
"Man1a","ENSMUSP00000151328","ENSMUSG00000003746"
"Man1a","ENSMUSP00000151568","ENSMUSG00000003746"
"Man1a2","ENSMUSP00000008907","ENSMUSG00000008763"
"Man1a2","ENSMUSP00000116489","ENSMUSG00000008763"
"Man1a2","ENSMUSP00000143695","ENSMUSG00000008763"
"Man1b1","ENSMUSP00000036996","ENSMUSG00000036646"
"Man1b1","ENSMUSP00000114989","ENSMUSG00000036646"
"Man1c1","ENSMUSP00000050979","ENSMUSG00000037306"
"Man1c1","ENSMUSP00000037949","ENSMUSG00000037306"
"Man2a1","ENSMUSP00000083928","ENSMUSG00000024085"
"Man2a1","ENSMUSP00000130529","ENSMUSG00000024085"
"Man2a2","ENSMUSP00000095949","ENSMUSG00000038886"
"Man2a2","ENSMUSP00000146210","ENSMUSG00000038886"
"Man2a2","ENSMUSP00000145916","ENSMUSG00000038886"
"Man2a2","ENSMUSP00000145861","ENSMUSG00000038886"
"Man2a2","ENSMUSP00000145820","ENSMUSG00000038886"
"Man2a2","ENSMUSP00000145688","ENSMUSG00000038886"
"Man2b1","ENSMUSP00000147350","ENSMUSG00000005142"
"Man2b1","ENSMUSP00000147441","ENSMUSG00000005142"
"Man2b1","ENSMUSP00000034121","ENSMUSG00000005142"
"Man2b2","ENSMUSP00000031002","ENSMUSG00000029119"
"Man2b2","ENSMUSP00000114319","ENSMUSG00000029119"
"Man2b2","ENSMUSP00000115495","ENSMUSG00000029119"
"Man2c1","ENSMUSP00000125277","ENSMUSG00000032295"
"Man2c1","ENSMUSP00000125478","ENSMUSG00000032295"
"Man2c1","ENSMUSP00000125186","ENSMUSG00000032295"
"Man2c1","ENSMUSP00000124124","ENSMUSG00000032295"
"Man2c1","ENSMUSP00000034836","ENSMUSG00000032295"
"Man2c1","ENSMUSP00000123840","ENSMUSG00000032295"
"Man2c1","ENSMUSP00000125549","ENSMUSG00000032295"
"Man2c1","ENSMUSP00000124020","ENSMUSG00000032295"
"Man2c1","ENSMUSP00000124378","ENSMUSG00000032295"
"Man2c1","ENSMUSP00000124005","ENSMUSG00000032295"
"Man2c1","ENSMUSP00000124304","ENSMUSG00000032295"
"Manba","ENSMUSP00000122148","ENSMUSG00000028164"
"Manba","ENSMUSP00000029814","ENSMUSG00000028164"
"Manbal","ENSMUSP00000079965","ENSMUSG00000063019"
"Manea","ENSMUSP00000038671","ENSMUSG00000040520"
"Manea","ENSMUSP00000115791","ENSMUSG00000040520"
"Maneal","ENSMUSP00000066000","ENSMUSG00000042763"
"Manf","ENSMUSP00000123907","ENSMUSG00000032575"
"Manf","ENSMUSP00000125424","ENSMUSG00000032575"
"Manf","ENSMUSP00000124562","ENSMUSG00000032575"
"Manf","ENSMUSP00000066534","ENSMUSG00000032575"
"Manf","ENSMUSP00000124453","ENSMUSG00000032575"
"Mansc1","ENSMUSP00000038346","ENSMUSG00000032718"
"Mansc4","ENSMUSP00000098343","ENSMUSG00000072662"
"Mansc4","ENSMUSP00000144765","ENSMUSG00000072662"
"Maoa","ENSMUSP00000026013","ENSMUSG00000025037"
"Maob","ENSMUSP00000040550","ENSMUSG00000040147"
"Maob","ENSMUSP00000127235","ENSMUSG00000040147"
"Maob","ENSMUSP00000131743","ENSMUSG00000040147"
"Maob","ENSMUSP00000134555","ENSMUSG00000040147"
"Map10","ENSMUSP00000061679","ENSMUSG00000050930"
"Map11","ENSMUSP00000046898","ENSMUSG00000036948"
"Map11","ENSMUSP00000125208","ENSMUSG00000036948"
"Map11","ENSMUSP00000137679","ENSMUSG00000036948"
"Map11","ENSMUSP00000123724","ENSMUSG00000036948"
"Map1a","ENSMUSP00000092223","ENSMUSG00000027254"
"Map1a","ENSMUSP00000106269","ENSMUSG00000027254"
"Map1b","ENSMUSP00000068374","ENSMUSG00000052727"
"Map1b","ENSMUSP00000153390","ENSMUSG00000052727"
"Map1lc3a","ENSMUSP00000029128","ENSMUSG00000027602"
"Map1lc3b","ENSMUSP00000034270","ENSMUSG00000031812"
"Map1lc3b","ENSMUSP00000148359","ENSMUSG00000031812"
"Map1lc3b","ENSMUSP00000137754","ENSMUSG00000031812"
"Map1lc3b","ENSMUSP00000137996","ENSMUSG00000031812"
"Map1s","ENSMUSP00000019405","ENSMUSG00000019261"
"Map1s","ENSMUSP00000148822","ENSMUSG00000019261"
"Map1s","ENSMUSP00000148752","ENSMUSG00000019261"
"Map1s","ENSMUSP00000148554","ENSMUSG00000019261"
"Map1s","ENSMUSP00000148773","ENSMUSG00000019261"
"Map2","ENSMUSP00000133871","ENSMUSG00000015222"
"Map2","ENSMUSP00000109650","ENSMUSG00000015222"
"Map2","ENSMUSP00000109648","ENSMUSG00000015222"
"Map2","ENSMUSP00000109646","ENSMUSG00000015222"
"Map2","ENSMUSP00000119341","ENSMUSG00000015222"
"Map2","ENSMUSP00000076577","ENSMUSG00000015222"
"Map2","ENSMUSP00000109645","ENSMUSG00000015222"
"Map2","ENSMUSP00000134471","ENSMUSG00000015222"
"Map2","ENSMUSP00000117996","ENSMUSG00000015222"
"Map2","ENSMUSP00000134538","ENSMUSG00000015222"
"Map2","ENSMUSP00000133446","ENSMUSG00000015222"
"Map2","ENSMUSP00000134651","ENSMUSG00000015222"
"Map2","ENSMUSP00000134518","ENSMUSG00000015222"
"Map2","ENSMUSP00000134187","ENSMUSG00000015222"
"Map2","ENSMUSP00000024639","ENSMUSG00000015222"
"Map2","ENSMUSP00000109651","ENSMUSG00000015222"
"Map2k1","ENSMUSP00000005066","ENSMUSG00000004936"
"Map2k2","ENSMUSP00000121111","ENSMUSG00000035027"
"Map2k2","ENSMUSP00000100968","ENSMUSG00000035027"
"Map2k2","ENSMUSP00000137918","ENSMUSG00000035027"
"Map2k2","ENSMUSP00000117567","ENSMUSG00000035027"
"Map2k2","ENSMUSP00000151784","ENSMUSG00000035027"
"Map2k2","ENSMUSP00000151546","ENSMUSG00000035027"
"Map2k3","ENSMUSP00000019076","ENSMUSG00000018932"
"Map2k3","ENSMUSP00000114430","ENSMUSG00000018932"
"Map2k4","ENSMUSP00000041282","ENSMUSG00000033352"
"Map2k4","ENSMUSP00000137656","ENSMUSG00000033352"
"Map2k4","ENSMUSP00000137955","ENSMUSG00000033352"
"Map2k4","ENSMUSP00000114219","ENSMUSG00000033352"
"Map2k4","ENSMUSP00000137819","ENSMUSG00000033352"
"Map2k4","ENSMUSP00000154113","ENSMUSG00000033352"
"Map2k5","ENSMUSP00000034920","ENSMUSG00000058444"
"Map2k6","ENSMUSP00000020949","ENSMUSG00000020623"
"Map2k6","ENSMUSP00000097831","ENSMUSG00000020623"
"Map2k7","ENSMUSP00000106626","ENSMUSG00000002948"
"Map2k7","ENSMUSP00000054512","ENSMUSG00000002948"
"Map2k7","ENSMUSP00000003027","ENSMUSG00000002948"
"Map2k7","ENSMUSP00000106627","ENSMUSG00000002948"
"Map2k7","ENSMUSP00000106622","ENSMUSG00000002948"
"Map2k7","ENSMUSP00000106623","ENSMUSG00000002948"
"Map2k7","ENSMUSP00000106624","ENSMUSG00000002948"
"Map2k7","ENSMUSP00000146485","ENSMUSG00000002948"
"Map3k1","ENSMUSP00000104890","ENSMUSG00000021754"
"Map3k1","ENSMUSP00000117863","ENSMUSG00000021754"
"Map3k10","ENSMUSP00000037725","ENSMUSG00000040390"
"Map3k10","ENSMUSP00000146275","ENSMUSG00000040390"
"Map3k10","ENSMUSP00000103978","ENSMUSG00000040390"
"Map3k11","ENSMUSP00000004156","ENSMUSG00000004054"
"Map3k11","ENSMUSP00000158463","ENSMUSG00000004054"
"Map3k11","ENSMUSP00000158271","ENSMUSG00000004054"
"Map3k12","ENSMUSP00000023812","ENSMUSG00000023050"
"Map3k12","ENSMUSP00000127629","ENSMUSG00000023050"
"Map3k12","ENSMUSP00000133209","ENSMUSG00000023050"
"Map3k12","ENSMUSP00000129472","ENSMUSG00000023050"
"Map3k12","ENSMUSP00000130786","ENSMUSG00000023050"
"Map3k12","ENSMUSP00000129251","ENSMUSG00000023050"
"Map3k13","ENSMUSP00000156075","ENSMUSG00000033618"
"Map3k13","ENSMUSP00000156202","ENSMUSG00000033618"
"Map3k13","ENSMUSP00000047388","ENSMUSG00000033618"
"Map3k14","ENSMUSP00000021324","ENSMUSG00000020941"
"Map3k15","ENSMUSP00000033665","ENSMUSG00000031303"
"Map3k19","ENSMUSP00000146463","ENSMUSG00000051590"
"Map3k19","ENSMUSP00000158583","ENSMUSG00000051590"
"Map3k19","ENSMUSP00000140449","ENSMUSG00000051590"
"Map3k19","ENSMUSP00000141029","ENSMUSG00000051590"
"Map3k19","ENSMUSP00000140930","ENSMUSG00000051590"
"Map3k19","ENSMUSP00000056254","ENSMUSG00000051590"
"Map3k2","ENSMUSP00000094326","ENSMUSG00000024383"
"Map3k20","ENSMUSP00000088334","ENSMUSG00000004085"
"Map3k20","ENSMUSP00000118983","ENSMUSG00000004085"
"Map3k20","ENSMUSP00000119340","ENSMUSG00000004085"
"Map3k21","ENSMUSP00000034316","ENSMUSG00000031853"
"Map3k3","ENSMUSP00000002044","ENSMUSG00000020700"
"Map3k4","ENSMUSP00000156730","ENSMUSG00000014426"
"Map3k4","ENSMUSP00000086459","ENSMUSG00000014426"
"Map3k4","ENSMUSP00000156645","ENSMUSG00000014426"
"Map3k4","ENSMUSP00000156490","ENSMUSG00000014426"
"Map3k5","ENSMUSP00000093485","ENSMUSG00000071369"
"Map3k5","ENSMUSP00000112864","ENSMUSG00000071369"
"Map3k5","ENSMUSP00000114518","ENSMUSG00000071369"
"Map3k5","ENSMUSP00000122553","ENSMUSG00000071369"
"Map3k5","ENSMUSP00000150155","ENSMUSG00000071369"
"Map3k6","ENSMUSP00000030677","ENSMUSG00000028862"
"Map3k7","ENSMUSP00000040307","ENSMUSG00000028284"
"Map3k7","ENSMUSP00000079734","ENSMUSG00000028284"
"Map3k7","ENSMUSP00000103818","ENSMUSG00000028284"
"Map3k7","ENSMUSP00000103819","ENSMUSG00000028284"
"Map3k7cl","ENSMUSP00000026700","ENSMUSG00000025610"
"Map3k8","ENSMUSP00000025078","ENSMUSG00000024235"
"Map3k8","ENSMUSP00000133469","ENSMUSG00000024235"
"Map3k9","ENSMUSP00000041819","ENSMUSG00000042724"
"Map3k9","ENSMUSP00000152201","ENSMUSG00000042724"
"Map4","ENSMUSP00000035055","ENSMUSG00000032479"
"Map4","ENSMUSP00000131660","ENSMUSG00000032479"
"Map4","ENSMUSP00000132662","ENSMUSG00000032479"
"Map4","ENSMUSP00000143171","ENSMUSG00000032479"
"Map4","ENSMUSP00000131285","ENSMUSG00000032479"
"Map4","ENSMUSP00000142439","ENSMUSG00000032479"
"Map4","ENSMUSP00000129362","ENSMUSG00000032479"
"Map4","ENSMUSP00000143296","ENSMUSG00000032479"
"Map4","ENSMUSP00000143408","ENSMUSG00000032479"
"Map4","ENSMUSP00000142558","ENSMUSG00000032479"
"Map4","ENSMUSP00000143205","ENSMUSG00000032479"
"Map4","ENSMUSP00000142501","ENSMUSG00000032479"
"Map4","ENSMUSP00000142640","ENSMUSG00000032479"
"Map4k1","ENSMUSP00000146807","ENSMUSG00000037337"
"Map4k1","ENSMUSP00000082995","ENSMUSG00000037337"
"Map4k1","ENSMUSP00000147189","ENSMUSG00000037337"
"Map4k2","ENSMUSP00000115741","ENSMUSG00000024948"
"Map4k2","ENSMUSP00000025897","ENSMUSG00000024948"
"Map4k2","ENSMUSP00000121375","ENSMUSG00000024948"
"Map4k2","ENSMUSP00000120123","ENSMUSG00000024948"
"Map4k2","ENSMUSP00000114243","ENSMUSG00000024948"
"Map4k2","ENSMUSP00000158086","ENSMUSG00000024948"
"Map4k2","ENSMUSP00000121856","ENSMUSG00000024948"
"Map4k2","ENSMUSP00000158007","ENSMUSG00000024948"
"Map4k2","ENSMUSP00000144576","ENSMUSG00000106850"
"Map4k2","ENSMUSP00000144281","ENSMUSG00000106850"
"Map4k2","ENSMUSP00000144031","ENSMUSG00000106850"
"Map4k2","ENSMUSP00000144474","ENSMUSG00000106850"
"Map4k2","ENSMUSP00000144260","ENSMUSG00000106850"
"Map4k2","ENSMUSP00000158052","ENSMUSG00000106850"
"Map4k2","ENSMUSP00000143915","ENSMUSG00000106850"
"Map4k2","ENSMUSP00000158120","ENSMUSG00000106850"
"Map4k3","ENSMUSP00000157308","ENSMUSG00000024242"
"Map4k3","ENSMUSP00000025089","ENSMUSG00000024242"
"Map4k3","ENSMUSP00000108008","ENSMUSG00000024242"
"Map4k4","ENSMUSP00000129796","ENSMUSG00000026074"
"Map4k4","ENSMUSP00000141332","ENSMUSG00000026074"
"Map4k4","ENSMUSP00000141862","ENSMUSG00000026074"
"Map4k4","ENSMUSP00000141400","ENSMUSG00000026074"
"Map4k4","ENSMUSP00000142056","ENSMUSG00000026074"
"Map4k4","ENSMUSP00000141613","ENSMUSG00000026074"
"Map4k4","ENSMUSP00000141665","ENSMUSG00000026074"
"Map4k4","ENSMUSP00000141956","ENSMUSG00000026074"
"Map4k4","ENSMUSP00000141235","ENSMUSG00000026074"
"Map4k4","ENSMUSP00000141573","ENSMUSG00000026074"
"Map4k4","ENSMUSP00000126961","ENSMUSG00000026074"
"Map4k5","ENSMUSP00000106196","ENSMUSG00000034761"
"Map4k5","ENSMUSP00000106199","ENSMUSG00000034761"
"Map4k5","ENSMUSP00000126006","ENSMUSG00000034761"
"Map4k5","ENSMUSP00000047812","ENSMUSG00000034761"
"Map6","ENSMUSP00000113183","ENSMUSG00000055407"
"Map6","ENSMUSP00000146585","ENSMUSG00000055407"
"Map6","ENSMUSP00000146340","ENSMUSG00000055407"
"Map6","ENSMUSP00000146954","ENSMUSG00000055407"
