nodelist,edgelist,num_nodes,num_edges,giulia_spatial_entropy,runtime
../network_data/partek_myod_postnatal/partek_myod_postnatal_2544_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_2544_edgelist.csv,1118,50548,100622.33730942986,3.1468029022216797
../network_data/partek_myod_postnatal/partek_myod_postnatal_5091_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_5091_edgelist.csv,1567,74705,173174.96242645898,6.589144945144653
../network_data/partek_myod_postnatal/partek_myod_postnatal_798_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_798_edgelist.csv,1771,101046,219177.25646326508,7.665669918060303
../network_data/partek_myod_postnatal/partek_myod_postnatal_6304_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_6304_edgelist.csv,1381,65515,135582.08066915264,5.332335948944092
../network_data/partek_myod_postnatal/partek_myod_postnatal_1657_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_1657_edgelist.csv,1525,78341,176107.19938185916,6.3611741065979
../network_data/partek_myod_postnatal/partek_myod_postnatal_1391_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_1391_edgelist.csv,778,22879,47241.486421097004,1.2438781261444092
../network_data/partek_myod_postnatal/partek_myod_postnatal_361_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_361_edgelist.csv,1461,78519,173577.488217288,5.602741956710815
../network_data/partek_myod_postnatal/partek_myod_postnatal_3815_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3815_edgelist.csv,363,4900,11887.180884762318,0.27207517623901367
../network_data/partek_myod_postnatal/partek_myod_postnatal_3741_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3741_edgelist.csv,1750,115004,254905.895860535,7.3259241580963135
../network_data/partek_myod_postnatal/partek_myod_postnatal_4111_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_4111_edgelist.csv,165,1534,3320.6771877914,0.06926703453063965
../network_data/partek_myod_postnatal/partek_myod_postnatal_3311_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3311_edgelist.csv,224,2277,4781.284184624227,0.11278414726257324
../network_data/partek_myod_postnatal/partek_myod_postnatal_4352_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_4352_edgelist.csv,1400,59504,132769.11953884191,4.360472917556763
../network_data/partek_myod_postnatal/partek_myod_postnatal_7270_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_7270_edgelist.csv,228,2490,5240.923519791367,0.10714387893676758
../network_data/partek_myod_postnatal/partek_myod_postnatal_7371_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_7371_edgelist.csv,789,26408,54938.68699422289,1.3957910537719727
../network_data/partek_myod_postnatal/partek_myod_postnatal_3503_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3503_edgelist.csv,1151,55461,106366.905950389,3.1108670234680176
../network_data/partek_myod_postnatal/partek_myod_postnatal_7376_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_7376_edgelist.csv,1304,67593,139974.6489548111,3.748431921005249
../network_data/partek_myod_postnatal/partek_myod_postnatal_2048_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_2048_edgelist.csv,536,12732,25942.65341882355,0.6282429695129395
../network_data/partek_myod_postnatal/partek_myod_postnatal_2104_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_2104_edgelist.csv,1461,76806,172868.0272100548,5.343641996383667
../network_data/partek_myod_postnatal/partek_myod_postnatal_3796_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3796_edgelist.csv,1377,68644,143873.2646381491,4.905995845794678
../network_data/partek_myod_postnatal/partek_myod_postnatal_3614_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3614_edgelist.csv,1633,80734,184616.77967881682,6.444011926651001
../network_data/partek_myod_postnatal/partek_myod_postnatal_4268_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_4268_edgelist.csv,246,3388,6399.312610010944,0.13783597946166992
../network_data/partek_myod_postnatal/partek_myod_postnatal_5321_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_5321_edgelist.csv,1917,119054,287571.4289255386,9.312455177307129
../network_data/partek_myod_postnatal/partek_myod_postnatal_5030_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_5030_edgelist.csv,1764,97900,228749.89736133048,7.602185010910034
../network_data/partek_myod_postnatal/partek_myod_postnatal_7015_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_7015_edgelist.csv,629,16326,30913.535084908504,0.8580830097198486
../network_data/partek_myod_postnatal/partek_myod_postnatal_7517_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_7517_edgelist.csv,372,7731,14399.586328384354,0.3150908946990967
../network_data/partek_myod_postnatal/partek_myod_postnatal_3212_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3212_edgelist.csv,696,17903,39434.66866295605,1.0040600299835205
../network_data/partek_myod_postnatal/partek_myod_postnatal_3455_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3455_edgelist.csv,1698,115202,252420.4803609639,7.368598937988281
../network_data/partek_myod_postnatal/partek_myod_postnatal_5040_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_5040_edgelist.csv,322,4452,9883.381597467727,0.2200779914855957
../network_data/partek_myod_postnatal/partek_myod_postnatal_6684_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_6684_edgelist.csv,1139,45964,96323.67085102663,2.936690092086792
../network_data/partek_myod_postnatal/partek_myod_postnatal_1035_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_1035_edgelist.csv,775,25054,51708.25878956536,1.2720530033111572
../network_data/partek_myod_postnatal/partek_myod_postnatal_4272_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_4272_edgelist.csv,1152,43111,85825.90950578592,2.9474618434906006
../network_data/partek_myod_postnatal/partek_myod_postnatal_4277_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_4277_edgelist.csv,3175,264250,692393.476004735,26.45021390914917
../network_data/partek_myod_postnatal/partek_myod_postnatal_5905_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_5905_edgelist.csv,796,26098,54825.63878159128,1.6147589683532715
../network_data/partek_myod_postnatal/partek_myod_postnatal_845_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_845_edgelist.csv,2903,229632,619588.5842789779,24.135128021240234
../network_data/partek_myod_postnatal/partek_myod_postnatal_1863_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_1863_edgelist.csv,816,26550,53684.70016760439,1.7190148830413818
../network_data/partek_myod_postnatal/partek_myod_postnatal_1911_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_1911_edgelist.csv,1134,48428,106496.47373442924,3.01723313331604
../network_data/partek_myod_postnatal/partek_myod_postnatal_4604_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_4604_edgelist.csv,1161,48899,101703.28673415251,3.182811975479126
../network_data/partek_myod_postnatal/partek_myod_postnatal_4376_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_4376_edgelist.csv,374,6140,13858.86827759111,0.3262028694152832
../network_data/partek_myod_postnatal/partek_myod_postnatal_3177_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3177_edgelist.csv,2166,156398,383494.19797729375,13.26774001121521
../network_data/partek_myod_postnatal/partek_myod_postnatal_1025_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_1025_edgelist.csv,2060,119538,291926.56435227813,11.037441968917847
../network_data/partek_myod_postnatal/partek_myod_postnatal_3204_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3204_edgelist.csv,2110,135082,323597.7006731839,11.778723001480103
../network_data/partek_myod_postnatal/partek_myod_postnatal_3883_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3883_edgelist.csv,2125,132796,330288.0261563518,11.76722002029419
../network_data/partek_myod_postnatal/partek_myod_postnatal_7561_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_7561_edgelist.csv,1884,112700,259969.1625878166,8.419810056686401
../network_data/partek_myod_postnatal/partek_myod_postnatal_3209_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3209_edgelist.csv,279,3476,7524.103657580478,0.1780550479888916
