nodelist,edgelist,num_nodes,num_edges,giulia_spatial_entropy,runtime
../network_data/partek_myod_postnatal/partek_myod_postnatal_3204_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3204_edgelist.csv,4520,604717,1453632.9553456253,48.3495831489563
../network_data/partek_myod_postnatal/partek_myod_postnatal_3883_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3883_edgelist.csv,4691,639852,1594978.4679434237,48.184722900390625
../network_data/partek_myod_postnatal/partek_myod_postnatal_7561_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_7561_edgelist.csv,4053,518392,1197056.067778476,31.36601185798645
../network_data/partek_myod_postnatal/partek_myod_postnatal_3209_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3209_edgelist.csv,604,16068,29996.589402275564,0.6362287998199463
../network_data/partek_myod_postnatal/partek_myod_postnatal_3962_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3962_edgelist.csv,3130,334608,752775.1646908282,19.897413969039917
../network_data/partek_myod_postnatal/partek_myod_postnatal_6192_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_6192_edgelist.csv,2359,208572,448820.65438244794,10.590492963790894
../network_data/partek_myod_postnatal/partek_myod_postnatal_6193_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_6193_edgelist.csv,3284,366634,808455.2969294313,21.845847845077515
../network_data/partek_myod_postnatal/partek_myod_postnatal_5812_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_5812_edgelist.csv,1690,103913,193872.31320216611,5.315812110900879
../network_data/partek_myod_postnatal/partek_myod_postnatal_3969_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3969_edgelist.csv,4143,484645,1151503.0022886493,36.138995885849
../network_data/partek_myod_postnatal/partek_myod_postnatal_3834_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3834_edgelist.csv,2532,223746,472302.5660609445,12.321686029434204
../network_data/partek_myod_postnatal/partek_myod_postnatal_5298_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_5298_edgelist.csv,2988,317590,693799.8625941945,17.563493967056274
../network_data/partek_myod_postnatal/partek_myod_postnatal_2814_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_2814_edgelist.csv,1270,79926,134788.94988208308,3.0182528495788574
../network_data/partek_myod_postnatal/partek_myod_postnatal_6948_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_6948_edgelist.csv,1006,48500,89270.40096283202,1.8302111625671387
../network_data/partek_myod_postnatal/partek_myod_postnatal_6624_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_6624_edgelist.csv,3805,438987,995368.7195310864,27.150044918060303
../network_data/partek_myod_postnatal/partek_myod_postnatal_6947_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_6947_edgelist.csv,2102,179728,366473.40092822927,8.210645914077759
../network_data/partek_myod_postnatal/partek_myod_postnatal_6345_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_6345_edgelist.csv,4151,593311,1354778.909102686,33.554388999938965
../network_data/partek_myod_postnatal/partek_myod_postnatal_1813_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_1813_edgelist.csv,921,38586,68823.72995308398,1.4667930603027344
../network_data/partek_myod_postnatal/partek_myod_postnatal_5723_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_5723_edgelist.csv,1149,51087,105155.07424453588,2.309148073196411
../network_data/partek_myod_postnatal/partek_myod_postnatal_3432_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3432_edgelist.csv,894,39292,70174.3463945607,1.665266990661621
../network_data/partek_myod_postnatal/partek_myod_postnatal_2138_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_2138_edgelist.csv,6782,1168151,3271165.724196342,109.7963638305664
../network_data/partek_myod_postnatal/partek_myod_postnatal_1111_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_1111_edgelist.csv,3972,513818,1203406.7947169992,33.70586609840393
../network_data/partek_myod_postnatal/partek_myod_postnatal_4848_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_4848_edgelist.csv,541,13117,26468.92995461252,0.46134305000305176
../network_data/partek_myod_postnatal/partek_myod_postnatal_6180_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_6180_edgelist.csv,628,17791,37604.27770476896,0.65972900390625
../network_data/partek_myod_postnatal/partek_myod_postnatal_5929_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_5929_edgelist.csv,7115,1217337,3459136.185041122,121.44418501853943
../network_data/partek_myod_postnatal/partek_myod_postnatal_1294_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_1294_edgelist.csv,5720,942495,2505648.6117274133,74.43233489990234
../network_data/partek_myod_postnatal/partek_myod_postnatal_3917_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3917_edgelist.csv,6397,1075618,2744356.6876193224,85.80849385261536
../network_data/partek_myod_postnatal/partek_myod_postnatal_4092_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_4092_edgelist.csv,4359,587450,1435182.1943831395,36.94277000427246
../network_data/partek_myod_postnatal/partek_myod_postnatal_143_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_143_edgelist.csv,2976,286186,619006.2485038679,17.45037603378296
../network_data/partek_myod_postnatal/partek_myod_postnatal_4169_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_4169_edgelist.csv,836,50930,79299.5586358531,1.3149330615997314
../network_data/partek_myod_postnatal/partek_myod_postnatal_3622_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3622_edgelist.csv,2091,177396,353691.2320497964,8.264096975326538
../network_data/partek_myod_postnatal/partek_myod_postnatal_4256_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_4256_edgelist.csv,2212,178460,358186.17392998136,9.225462913513184
../network_data/partek_myod_postnatal/partek_myod_postnatal_5731_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_5731_edgelist.csv,1788,122687,227346.06106252669,6.552250862121582
../network_data/partek_myod_postnatal/partek_myod_postnatal_4465_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_4465_edgelist.csv,5323,776014,1997948.9588763744,63.30667304992676
../network_data/partek_myod_postnatal/partek_myod_postnatal_481_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_481_edgelist.csv,1364,80604,141469.8794711654,3.357023000717163
../network_data/partek_myod_postnatal/partek_myod_postnatal_78_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_78_edgelist.csv,598,17916,34546.51927454657,0.6172430515289307
../network_data/partek_myod_postnatal/partek_myod_postnatal_3473_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3473_edgelist.csv,3090,348517,750833.391754841,19.44291090965271
../network_data/partek_myod_postnatal/partek_myod_postnatal_7581_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_7581_edgelist.csv,2876,300957,631762.8262774339,17.901467084884644
../network_data/partek_myod_postnatal/partek_myod_postnatal_3223_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_3223_edgelist.csv,929,38383,73874.5754766963,1.5180799961090088
../network_data/partek_myod_postnatal/partek_myod_postnatal_1470_nodelist.csv,../network_data/partek_myod_postnatal/partek_myod_postnatal_1470_edgelist.csv,2041,165562,351119.12101579935,7.988083839416504
