gene_symbol,expr_val,ensembl_id
Ntf3,0.0,10090.ENSMUSP00000052302
Ntf5,0.0,10090.ENSMUSP00000148209
Nthl1,0.0,10090.ENSMUSP00000047413
Ntm,0.0,10090.ENSMUSP00000074578
Ntmt1,0.0,10090.ENSMUSP00000123140
Ntn1,0.0,10090.ENSMUSP00000121193
Ntn4,0.0,10090.ENSMUSP00000020204
Ntn5,0.0,10090.ENSMUSP00000138412
Ntng1,0.0,10090.ENSMUSP00000117371
Ntng2,0.0,10090.ENSMUSP00000088688
Ntpcr,0.0,10090.ENSMUSP00000034313
Ntrk1,0.0,10090.ENSMUSP00000029712
Ntrk2,0.0,10090.ENSMUSP00000153553
Ntrk3,0.0,10090.ENSMUSP00000145689
Nts,0.0,10090.ENSMUSP00000020040
Nuak1,0.0,10090.ENSMUSP00000020220
Nuak2,0.0,10090.ENSMUSP00000072039
Nub1,1.0,10090.ENSMUSP00000070265
Nubp1,0.0,10090.ENSMUSP00000023146
Nubp2,0.0,10090.ENSMUSP00000049319
Nubpl,0.0,10090.ENSMUSP00000044292
Nucb1,1.0,10090.ENSMUSP00000147428
Nucb2,0.0,10090.ENSMUSP00000138741
Nucks1,1.0,10090.ENSMUSP00000062576
Nudc,1.0,10090.ENSMUSP00000030665
Nudcd1,0.0,10090.ENSMUSP00000042746
Nudcd2,0.0,10090.ENSMUSP00000020578
Nudcd3,0.0,10090.ENSMUSP00000123108
Nudt1,0.0,10090.ENSMUSP00000106451
Nudt2,0.0,10090.ENSMUSP00000030154
Nudt3,0.0,10090.ENSMUSP00000059061
Nudt4,0.0,10090.ENSMUSP00000020217
Nudt5,1.0,10090.ENSMUSP00000117670
Nudt6,0.0,10090.ENSMUSP00000142588
Nudt7,0.0,10090.ENSMUSP00000065791
Nudt8,0.0,10090.ENSMUSP00000025802
Nudt9,1.0,10090.ENSMUSP00000117181
Nudt10,0.0,10090.ENSMUSP00000100072
Nudt11,0.0,10090.ENSMUSP00000100072
Nudt12,0.0,10090.ENSMUSP00000133678
Nudt13,0.0,10090.ENSMUSP00000153558
Nudt14,1.0,10090.ENSMUSP00000152398
Nudt15,0.0,10090.ENSMUSP00000039537
Nudt16,0.0,10090.ENSMUSP00000035179
Nudt16l1,0.0,10090.ENSMUSP00000054201
Nudt17,0.0,10090.ENSMUSP00000029742
Nudt18,0.0,10090.ENSMUSP00000086450
Nudt19,0.0,10090.ENSMUSP00000047778
Nudt21,1.0,10090.ENSMUSP00000148597
Nudt22,0.0,10090.ENSMUSP00000041419
Nuf2,0.0,10090.ENSMUSP00000106999
Nufip1,0.0,10090.ENSMUSP00000022586
Nufip2,2.0,10090.ENSMUSP00000137922
Nuggc,0.0,10090.ENSMUSP00000078434
Numa1,0.0,10090.ENSMUSP00000081912
Numb,0.0,10090.ENSMUSP00000152499
Numbl,0.0,10090.ENSMUSP00000078245
Nup35,0.0,10090.ENSMUSP00000028382
Nup37,0.0,10090.ENSMUSP00000059880
Nup43,0.0,10090.ENSMUSP00000155325
Nup50,0.0,10090.ENSMUSP00000131457
Nup54,0.0,10090.ENSMUSP00000046540
Nup62,0.0,10090.ENSMUSP00000146695
Nup62cl,0.0,10090.ENSMUSP00000098772
Nup85,0.0,10090.ENSMUSP00000117333
Nup88,0.0,10090.ENSMUSP00000104171
Nup93,0.0,10090.ENSMUSP00000105174
Nup98,1.0,10090.ENSMUSP00000068530
Nup107,0.0,10090.ENSMUSP00000151757
Nup133,0.0,10090.ENSMUSP00000048084
Nup153,0.0,10090.ENSMUSP00000153196
Nup155,0.0,10090.ENSMUSP00000128819
Nup160,0.0,10090.ENSMUSP00000059289
Nup188,0.0,10090.ENSMUSP00000121742
Nup205,0.0,10090.ENSMUSP00000039656
Nup210,0.0,10090.ENSMUSP00000109137
Nup210l,0.0,10090.ENSMUSP00000143368
Nup214,0.0,10090.ENSMUSP00000142255
Nupl1,0.0,10090.ENSMUSP00000153625
Nupl2,0.0,10090.ENSMUSP00000110753
Nupr1,5.0,10090.ENSMUSP00000032961
Nupr1l,0.0,10090.ENSMUSP00000137364
Nus1,2.0,10090.ENSMUSP00000023830
Nusap1,0.0,10090.ENSMUSP00000028771
Nutf2,0.0,10090.ENSMUSP00000131850
Nutf2-ps1,0.0,10090.ENSMUSP00000131850
Nutm1,0.0,10090.ENSMUSP00000048263
Nvl,0.0,10090.ENSMUSP00000027797
Nwd1,0.0,10090.ENSMUSP00000124446
Nwd2,0.0,10090.ENSMUSP00000124712
Nxf1,1.0,10090.ENSMUSP00000139050
Nxf2,0.0,10090.ENSMUSP00000108812
Nxn,0.0,10090.ENSMUSP00000021204
Nxnl1,0.0,10090.ENSMUSP00000127094
Nxnl2,0.0,10090.ENSMUSP00000021828
Nxpe2,0.0,10090.ENSMUSP00000117580
Nxpe3,0.0,10090.ENSMUSP00000097296
Nxpe4,0.0,10090.ENSMUSP00000149644
Nxpe5,0.0,10090.ENSMUSP00000106554
Nxph1,0.0,10090.ENSMUSP00000125274
Nxph3,0.0,10090.ENSMUSP00000058254
Nxph4,0.0,10090.ENSMUSP00000092900
Nxt1,3.0,10090.ENSMUSP00000105587
Nxt2,0.0,10090.ENSMUSP00000048221
Nyap1,0.0,10090.ENSMUSP00000113397
Nyap2,0.0,10090.ENSMUSP00000065468
Nynrin,0.0,10090.ENSMUSP00000129557
Nyx,0.0,10090.ENSMUSP00000056313
Oacyl,0.0,10090.ENSMUSP00000110749
Oaf,0.0,10090.ENSMUSP00000034512
Oard1,0.0,10090.ENSMUSP00000154912
Oas1a,0.0,10090.ENSMUSP00000079198
Oas1c,0.0,10090.ENSMUSP00000112584
Oas1e,0.0,10090.ENSMUSP00000098348
Oas1g,0.0,10090.ENSMUSP00000083555
Oas2,0.0,10090.ENSMUSP00000080209
Oas3,0.0,10090.ENSMUSP00000035588
Oasl1,0.0,10090.ENSMUSP00000107771
Oasl2,2.0,10090.ENSMUSP00000117876
Oat,2.0,10090.ENSMUSP00000081544
Oaz1,10.0,10090.ENSMUSP00000136469
Oaz2,0.0,10090.ENSMUSP00000136082
Oaz3,0.0,10090.ENSMUSP00000143080
Obp2a,0.0,10090.ENSMUSP00000076851
Obscn,0.0,10090.ENSMUSP00000038264
Obsl1,0.0,10090.ENSMUSP00000109195
Oca2,0.0,10090.ENSMUSP00000032633
Ocel1,1.0,10090.ENSMUSP00000002469
Ociad1,1.0,10090.ENSMUSP00000069412
Ociad2,0.0,10090.ENSMUSP00000144201
Ocln,0.0,10090.ENSMUSP00000022140
Ocrl,0.0,10090.ENSMUSP00000110665
Ocstamp,0.0,10090.ENSMUSP00000029213
Odaph,0.0,10090.ENSMUSP00000136951
Odc1,27.0,10090.ENSMUSP00000128661
Odf1,0.0,10090.ENSMUSP00000080632
Odf2,0.0,10090.ENSMUSP00000109392
Odf2l,0.0,10090.ENSMUSP00000096141
Odf3b,0.0,10090.ENSMUSP00000154008
Odf3l1,0.0,10090.ENSMUSP00000060418
Odf3l2,0.0,10090.ENSMUSP00000093117
Ofcc1,0.0,10090.ENSMUSP00000062217
Ofd1,0.0,10090.ENSMUSP00000041744
Ogdh,0.0,10090.ENSMUSP00000080569
Ogdhl,0.0,10090.ENSMUSP00000154185
Ogfod1,0.0,10090.ENSMUSP00000090991
Ogfod2,0.0,10090.ENSMUSP00000112701
Ogfod3,0.0,10090.ENSMUSP00000026169
Ogfr,2.0,10090.ENSMUSP00000029087
Ogfrl1,0.0,10090.ENSMUSP00000139453
Ogg1,0.0,10090.ENSMUSP00000144905
Ogn,0.0,10090.ENSMUSP00000021822
Ogt,1.0,10090.ENSMUSP00000045409
Oip5,0.0,10090.ENSMUSP00000115219
Oit3,0.0,10090.ENSMUSP00000009798
Ola1,0.0,10090.ENSMUSP00000097592
Olah,0.0,10090.ENSMUSP00000141485
Olfm1,0.0,10090.ENSMUSP00000028177
Olfm2,0.0,10090.ENSMUSP00000149231
Olfm4,0.0,10090.ENSMUSP00000154285
Olfml1,0.0,10090.ENSMUSP00000114029
Olfml2a,0.0,10090.ENSMUSP00000058761
Olfml2b,0.0,10090.ENSMUSP00000047291
Olfml3,0.0,10090.ENSMUSP00000029440
Olfr12,0.0,10090.ENSMUSP00000150858
Olfr15,0.0,10090.ENSMUSP00000079720
Olfr18,0.0,10090.ENSMUSP00000153832
Olfr23,0.0,10090.ENSMUSP00000150593
Olfr33,0.0,10090.ENSMUSP00000081877
Olfr46,0.0,10090.ENSMUSP00000072445
Olfr51,0.0,10090.ENSMUSP00000151005
Olfr52,0.0,10090.ENSMUSP00000097489
Olfr55,0.0,10090.ENSMUSP00000153707
Olfr56,0.0,10090.ENSMUSP00000145429
Olfr57,0.0,10090.ENSMUSP00000144814
Olfr62,0.0,10090.ENSMUSP00000149687
Olfr63,0.0,10090.ENSMUSP00000067207
Olfr71,0.0,10090.ENSMUSP00000103494
Olfr73,0.0,10090.ENSMUSP00000149472
Olfr77,0.0,10090.ENSMUSP00000149055
Olfr78,0.0,10090.ENSMUSP00000133255
Olfr90,0.0,10090.ENSMUSP00000065322
Olfr95,0.0,10090.ENSMUSP00000150480
Olfr107,0.0,10090.ENSMUSP00000076267
Olfr125,0.0,10090.ENSMUSP00000149602
Olfr152,0.0,10090.ENSMUSP00000150778
Olfr173,0.0,10090.ENSMUSP00000052798
Olfr190,0.0,10090.ENSMUSP00000071224
Olfr204,0.0,10090.ENSMUSP00000072332
Olfr212,0.0,10090.ENSMUSP00000151524
Olfr218,0.0,10090.ENSMUSP00000053317
Olfr221,0.0,10090.ENSMUSP00000063109
Olfr222,0.0,10090.ENSMUSP00000149533
Olfr224,0.0,10090.ENSMUSP00000150140
Olfr243,0.0,10090.ENSMUSP00000095796
Olfr259,0.0,10090.ENSMUSP00000149161
Olfr266,0.0,10090.ENSMUSP00000149899
Olfr267,0.0,10090.ENSMUSP00000062002
Olfr272,0.0,10090.ENSMUSP00000055721
Olfr279,0.0,10090.ENSMUSP00000150851
Olfr318,0.0,10090.ENSMUSP00000149053
Olfr328,0.0,10090.ENSMUSP00000104452
Olfr338,0.0,10090.ENSMUSP00000149146
Olfr344,0.0,10090.ENSMUSP00000074919
Olfr352,0.0,10090.ENSMUSP00000149568
Olfr354,0.0,10090.ENSMUSP00000149298
Olfr365,0.0,10090.ENSMUSP00000150139
Olfr366,0.0,10090.ENSMUSP00000088524
Olfr373,0.0,10090.ENSMUSP00000149452
Olfr374,0.0,10090.ENSMUSP00000147795
Olfr398,0.0,10090.ENSMUSP00000059548
Olfr399,0.0,10090.ENSMUSP00000149917
Olfr410,0.0,10090.ENSMUSP00000150765
Olfr411,0.0,10090.ENSMUSP00000149978
Olfr429,0.0,10090.ENSMUSP00000051323
Olfr432,0.0,10090.ENSMUSP00000150596
Olfr433,0.0,10090.ENSMUSP00000056772
Olfr455,0.0,10090.ENSMUSP00000130187
Olfr457,0.0,10090.ENSMUSP00000145162
Olfr458,0.0,10090.ENSMUSP00000149459
Olfr460,0.0,10090.ENSMUSP00000151187
Olfr461,0.0,10090.ENSMUSP00000150632
Olfr467,0.0,10090.ENSMUSP00000147125
Olfr472,0.0,10090.ENSMUSP00000147272
Olfr481,0.0,10090.ENSMUSP00000063555
Olfr482,0.0,10090.ENSMUSP00000079948
Olfr518,0.0,10090.ENSMUSP00000151883
Olfr520,0.0,10090.ENSMUSP00000095864
Olfr539,0.0,10090.ENSMUSP00000077990
Olfr543,0.0,10090.ENSMUSP00000051348
Olfr544,0.0,10090.ENSMUSP00000051280
Olfr545,0.0,10090.ENSMUSP00000150232
Olfr550,0.0,10090.ENSMUSP00000149536
Olfr552,0.0,10090.ENSMUSP00000150317
Olfr557,0.0,10090.ENSMUSP00000150621
Olfr558,0.0,10090.ENSMUSP00000091674
Olfr571,0.0,10090.ENSMUSP00000062385
Olfr607,0.0,10090.ENSMUSP00000153885
Olfr620,0.0,10090.ENSMUSP00000061764
Olfr624,0.0,10090.ENSMUSP00000049938
Olfr635,0.0,10090.ENSMUSP00000095788
Olfr639,0.0,10090.ENSMUSP00000149743
Olfr642,0.0,10090.ENSMUSP00000061462
Olfr652,0.0,10090.ENSMUSP00000149718
Olfr654,0.0,10090.ENSMUSP00000095775
Olfr655,0.0,10090.ENSMUSP00000150381
Olfr671,0.0,10090.ENSMUSP00000150911
Olfr675,0.0,10090.ENSMUSP00000149895
Olfr691,0.0,10090.ENSMUSP00000061078
Olfr695,0.0,10090.ENSMUSP00000149773
Olfr699,0.0,10090.ENSMUSP00000150923
Olfr700,0.0,10090.ENSMUSP00000150320
Olfr714,0.0,10090.ENSMUSP00000095742
Olfr715b,0.0,10090.ENSMUSP00000079834
Olfr716,0.0,10090.ENSMUSP00000150131
Olfr720,0.0,10090.ENSMUSP00000149641
Olfr727,0.0,10090.ENSMUSP00000149886
Olfr731,0.0,10090.ENSMUSP00000150683
Olfr735,0.0,10090.ENSMUSP00000153148
Olfr742,0.0,10090.ENSMUSP00000087273
Olfr750,0.0,10090.ENSMUSP00000036596
Olfr775,0.0,10090.ENSMUSP00000132845
Olfr802,0.0,10090.ENSMUSP00000144741
Olfr808,0.0,10090.ENSMUSP00000059714
Olfr810,0.0,10090.ENSMUSP00000150364
Olfr816,0.0,10090.ENSMUSP00000149515
Olfr822,0.0,10090.ENSMUSP00000150652
Olfr847,0.0,10090.ENSMUSP00000151112
Olfr876,0.0,10090.ENSMUSP00000149930
Olfr877,0.0,10090.ENSMUSP00000150698
Olfr889,0.0,10090.ENSMUSP00000148913
Olfr904,0.0,10090.ENSMUSP00000057148
Olfr905,0.0,10090.ENSMUSP00000150357
Olfr912,0.0,10090.ENSMUSP00000150014
Olfr920,0.0,10090.ENSMUSP00000074300
Olfr921,0.0,10090.ENSMUSP00000150012
Olfr922,0.0,10090.ENSMUSP00000149057
Olfr933,0.0,10090.ENSMUSP00000149292
Olfr961,0.0,10090.ENSMUSP00000151840
Olfr967,0.0,10090.ENSMUSP00000150183
Olfr979,0.0,10090.ENSMUSP00000148903
Olfr981,0.0,10090.ENSMUSP00000149436
Olfr984,0.0,10090.ENSMUSP00000150545
Olfr986,0.0,10090.ENSMUSP00000056713
Olfr1029,0.0,10090.ENSMUSP00000150637
Olfr1033,0.0,10090.ENSMUSP00000151539
Olfr1034,0.0,10090.ENSMUSP00000150150
Olfr1036,0.0,10090.ENSMUSP00000130843
Olfr1116,0.0,10090.ENSMUSP00000132837
Olfr1122,0.0,10090.ENSMUSP00000052190
Olfr1124,0.0,10090.ENSMUSP00000062513
Olfr1137,0.0,10090.ENSMUSP00000097437
Olfr1156,0.0,10090.ENSMUSP00000151183
Olfr1160,0.0,10090.ENSMUSP00000148857
Olfr1173,0.0,10090.ENSMUSP00000149617
Olfr1178,0.0,10090.ENSMUSP00000150036
Olfr1186,0.0,10090.ENSMUSP00000149152
Olfr1221,0.0,10090.ENSMUSP00000097383
Olfr1238,0.0,10090.ENSMUSP00000150447
Olfr1247,0.0,10090.ENSMUSP00000149408
Olfr1258,0.0,10090.ENSMUSP00000107141
Olfr1259,0.0,10090.ENSMUSP00000088194
Olfr1260,0.0,10090.ENSMUSP00000151110
Olfr1269,0.0,10090.ENSMUSP00000150655
Olfr1271,0.0,10090.ENSMUSP00000149028
Olfr1274-ps,0.0,10090.ENSMUSP00000151089
Olfr1284,0.0,10090.ENSMUSP00000052153
Olfr1307,0.0,10090.ENSMUSP00000097199
Olfr1322,0.0,10090.ENSMUSP00000065196
Olfr1324,0.0,10090.ENSMUSP00000052365
Olfr1356,0.0,10090.ENSMUSP00000054345
Olfr1358,0.0,10090.ENSMUSP00000154751
Olfr1366,0.0,10090.ENSMUSP00000151506
Olfr1373,0.0,10090.ENSMUSP00000077384
Olfr1381,0.0,10090.ENSMUSP00000126003
Olfr1383,0.0,10090.ENSMUSP00000076390
Olfr1385,0.0,10090.ENSMUSP00000071710
Olfr1388,0.0,10090.ENSMUSP00000150160
Olfr1391,0.0,10090.ENSMUSP00000140343
Olfr1392,0.0,10090.ENSMUSP00000149127
Olfr1393,0.0,10090.ENSMUSP00000077962
Olfr1419,0.0,10090.ENSMUSP00000085163
Olfr1420,0.0,10090.ENSMUSP00000149208
Olfr1423,0.0,10090.ENSMUSP00000085134
Olfr1444,0.0,10090.ENSMUSP00000150212
Olfr1450,0.0,10090.ENSMUSP00000080666
Olfr1459,0.0,10090.ENSMUSP00000077414
Olfr1484,0.0,10090.ENSMUSP00000150019
Olfr1489,0.0,10090.ENSMUSP00000062444
Olfr1513,0.0,10090.ENSMUSP00000087171
Olfr1535,0.0,10090.ENSMUSP00000149589
Olfr1564,0.0,10090.ENSMUSP00000150517
Olr1,1.0,10090.ENSMUSP00000138228
Oma1,0.0,10090.ENSMUSP00000045269
Omd,0.0,10090.ENSMUSP00000152066
Omg,0.0,10090.ENSMUSP00000132918
Omp,0.0,10090.ENSMUSP00000095882
Onecut2,0.0,10090.ENSMUSP00000135692
Onecut3,0.0,10090.ENSMUSP00000053288
Ooep,0.0,10090.ENSMUSP00000034900
Oosp1,0.0,10090.ENSMUSP00000036529
Oosp2,0.0,10090.ENSMUSP00000113931
Opa1,0.0,10090.ENSMUSP00000123880
Opa3,0.0,10090.ENSMUSP00000145909
Opalin,0.0,10090.ENSMUSP00000084422
Opcml,0.0,10090.ENSMUSP00000110898
Ophn1,0.0,10090.ENSMUSP00000033560
Oplah,0.0,10090.ENSMUSP00000131967
Opn1mw,0.0,10090.ENSMUSP00000033771
Opn1sw,0.0,10090.ENSMUSP00000133534
Opn3,0.0,10090.ENSMUSP00000027809
Optc,0.0,10090.ENSMUSP00000117086
Optn,0.0,10090.ENSMUSP00000027986
Orai1,1.0,10090.ENSMUSP00000058169
Orai2,1.0,10090.ENSMUSP00000142597
Orai3,0.0,10090.ENSMUSP00000050279
Orc1,0.0,10090.ENSMUSP00000099805
Orc2,0.0,10090.ENSMUSP00000139869
Orc3,0.0,10090.ENSMUSP00000048319
Orc4,0.0,10090.ENSMUSP00000028098
Orc5,0.0,10090.ENSMUSP00000120214
Orc6,0.0,10090.ENSMUSP00000126925
Orm1,0.0,10090.ENSMUSP00000030044
Orm2,0.0,10090.ENSMUSP00000074810
Ormdl1,0.0,10090.ENSMUSP00000027266
Ormdl2,1.0,10090.ENSMUSP00000026409
Ormdl3,0.0,10090.ENSMUSP00000053056
Os9,0.0,10090.ENSMUSP00000079770
Osbp,0.0,10090.ENSMUSP00000025590
Osbp2,0.0,10090.ENSMUSP00000068652
Osbpl1a,0.0,10090.ENSMUSP00000113841
Osbpl2,0.0,10090.ENSMUSP00000046538
Osbpl3,0.0,10090.ENSMUSP00000145249
Osbpl5,0.0,10090.ENSMUSP00000115141
Osbpl6,0.0,10090.ENSMUSP00000107561
Osbpl7,0.0,10090.ENSMUSP00000157194
Osbpl8,1.0,10090.ENSMUSP00000100911
Osbpl9,5.0,10090.ENSMUSP00000141991
Osbpl10,0.0,10090.ENSMUSP00000138206
Osbpl11,0.0,10090.ENSMUSP00000039632
Oscar,0.0,10090.ENSMUSP00000123672
Oscp1,0.0,10090.ENSMUSP00000045241
Oser1,0.0,10090.ENSMUSP00000131932
Osgep,1.0,10090.ENSMUSP00000124659
Osgepl1,0.0,10090.ENSMUSP00000027265
Osgin1,0.0,10090.ENSMUSP00000095968
Osgin2,0.0,10090.ENSMUSP00000121807
Osm,1.0,10090.ENSMUSP00000074708
Osmr,0.0,10090.ENSMUSP00000022746
Osr1,0.0,10090.ENSMUSP00000055486
Osr2,0.0,10090.ENSMUSP00000154286
Ost4,0.0,10090.ENSMUSP00000128352
Ostc,2.0,10090.ENSMUSP00000046480
Ostf1,3.0,10090.ENSMUSP00000157998
Ostm1,1.0,10090.ENSMUSP00000035516
Ostn,0.0,10090.ENSMUSP00000067539
Otc,0.0,10090.ENSMUSP00000056152
Otoa,0.0,10090.ENSMUSP00000132951
Otof,0.0,10090.ENSMUSP00000110395
Otogl,0.0,10090.ENSMUSP00000129467
Otop1,0.0,10090.ENSMUSP00000061805
Otor,0.0,10090.ENSMUSP00000028902
Otos,0.0,10090.ENSMUSP00000061683
Otub1,1.0,10090.ENSMUSP00000115195
Otub2,0.0,10090.ENSMUSP00000137162
Otud1,0.0,10090.ENSMUSP00000100617
Otud3,0.0,10090.ENSMUSP00000095441
Otud4,0.0,10090.ENSMUSP00000134097
Otud5,2.0,10090.ENSMUSP00000111329
Otud6b,0.0,10090.ENSMUSP00000120430
Otud7a,0.0,10090.ENSMUSP00000134821
Otud7b,0.0,10090.ENSMUSP00000121847
Otulin,2.0,10090.ENSMUSP00000057893
Otx1,0.0,10090.ENSMUSP00000006071
Ovca2,0.0,10090.ENSMUSP00000071493
Ovgp1,0.0,10090.ENSMUSP00000000573
Ovol1,0.0,10090.ENSMUSP00000025861
Ovol2,0.0,10090.ENSMUSP00000099460
Ovol3,0.0,10090.ENSMUSP00000140811
Oxa1l,0.0,10090.ENSMUSP00000153955
Oxct1,0.0,10090.ENSMUSP00000106318
Oxct2a,0.0,10090.ENSMUSP00000099700
Oxld1,0.0,10090.ENSMUSP00000135197
Oxnad1,0.0,10090.ENSMUSP00000125791
Oxr1,0.0,10090.ENSMUSP00000022918
Oxsm,0.0,10090.ENSMUSP00000108244
Oxsr1,0.0,10090.ENSMUSP00000122692
Oxt,0.0,10090.ENSMUSP00000028764
Oxtr,0.0,10090.ENSMUSP00000051132
P2rx1,0.0,10090.ENSMUSP00000021141
P2rx2,0.0,10090.ENSMUSP00000143554
P2rx3,0.0,10090.ENSMUSP00000028465
P2rx4,1.0,10090.ENSMUSP00000142849
P2rx5,0.0,10090.ENSMUSP00000006104
P2rx6,0.0,10090.ENSMUSP00000156201
P2rx7,0.0,10090.ENSMUSP00000031425
P2ry1,0.0,10090.ENSMUSP00000029331
P2ry2,0.0,10090.ENSMUSP00000146352
P2ry6,0.0,10090.ENSMUSP00000055697
P2ry10,0.0,10090.ENSMUSP00000115201
P2ry10b,1.0,10090.ENSMUSP00000118187
P2ry12,0.0,10090.ENSMUSP00000143521
P2ry13,0.0,10090.ENSMUSP00000044730
P2ry14,0.0,10090.ENSMUSP00000142641
P3h1,0.0,10090.ENSMUSP00000099723
P3h2,0.0,10090.ENSMUSP00000038056
P3h3,0.0,10090.ENSMUSP00000116338
P3h4,0.0,10090.ENSMUSP00000065278
P4ha1,1.0,10090.ENSMUSP00000090170
P4ha2,0.0,10090.ENSMUSP00000119861
P4ha3,0.0,10090.ENSMUSP00000055297
P4hb,3.0,10090.ENSMUSP00000026122
P4htm,0.0,10090.ENSMUSP00000006853
Pa2g4,1.0,10090.ENSMUSP00000114434
Pabpc1,12.0,10090.ENSMUSP00000117063
Pabpc1l,0.0,10090.ENSMUSP00000096701
Pabpc2,0.0,10090.ENSMUSP00000066639
Pabpc4,0.0,10090.ENSMUSP00000079070
Pabpc4l,0.0,10090.ENSMUSP00000141300
Pabpc5,0.0,10090.ENSMUSP00000108993
Pabpn1,0.0,10090.ENSMUSP00000133579
Pabpn1l,0.0,10090.ENSMUSP00000090747
Pacrg,0.0,10090.ENSMUSP00000044376
Pacs1,0.0,10090.ENSMUSP00000158057
Pacs2,0.0,10090.ENSMUSP00000152439
Pacsin1,0.0,10090.ENSMUSP00000155877
Pacsin2,1.0,10090.ENSMUSP00000130098
Pacsin3,0.0,10090.ENSMUSP00000122769
Padi1,0.0,10090.ENSMUSP00000026378
Padi2,0.0,10090.ENSMUSP00000030765
Padi3,0.0,10090.ENSMUSP00000026377
Padi4,0.0,10090.ENSMUSP00000026381
Paf1,1.0,10090.ENSMUSP00000003529
Pafah1b1,2.0,10090.ENSMUSP00000118231
Pafah1b2,1.0,10090.ENSMUSP00000149819
Pafah1b3,0.0,10090.ENSMUSP00000104048
Pafah2,0.0,10090.ENSMUSP00000101495
Pag1,0.0,10090.ENSMUSP00000124529
Pagr1a,0.0,10090.ENSMUSP00000144243
Paics,0.0,10090.ENSMUSP00000031160
Paip1,0.0,10090.ENSMUSP00000134502
Paip2,3.0,10090.ENSMUSP00000157456
Paip2b,0.0,10090.ENSMUSP00000050404
Pak1,0.0,10090.ENSMUSP00000146055
Pak1ip1,1.0,10090.ENSMUSP00000040846
Pak2,0.0,10090.ENSMUSP00000023467
Pak3,0.0,10090.ENSMUSP00000118549
Pak4,0.0,10090.ENSMUSP00000103918
Pak6,0.0,10090.ENSMUSP00000106477
Pak7,0.0,10090.ENSMUSP00000076440
Pakap,0.0,10090.ENSMUSP00000095674
Palb2,0.0,10090.ENSMUSP00000102077
Pald1,0.0,10090.ENSMUSP00000020289
Palld,0.0,10090.ENSMUSP00000112442
Palm,0.0,10090.ENSMUSP00000151964
Palm2,0.0,10090.ENSMUSP00000129817
Palm3,0.0,10090.ENSMUSP00000051396
Palmd,0.0,10090.ENSMUSP00000044693
Pam,1.0,10090.ENSMUSP00000124284
Pam16,0.0,10090.ENSMUSP00000014445
Pamr1,0.0,10090.ENSMUSP00000028612
Pan2,0.0,10090.ENSMUSP00000151216
Pan3,0.0,10090.ENSMUSP00000135477
Pank1,0.0,10090.ENSMUSP00000043562
Pank2,0.0,10090.ENSMUSP00000138992
Pank3,1.0,10090.ENSMUSP00000018990
Pank4,0.0,10090.ENSMUSP00000125663
Panx1,0.0,10090.ENSMUSP00000126405
Panx2,0.0,10090.ENSMUSP00000124354
Panx3,0.0,10090.ENSMUSP00000114539
Paox,0.0,10090.ENSMUSP00000026537
Papln,0.0,10090.ENSMUSP00000113806
Papola,1.0,10090.ENSMUSP00000130687
Papolb,0.0,10090.ENSMUSP00000100595
Papolg,0.0,10090.ENSMUSP00000020513
Pappa,0.0,10090.ENSMUSP00000081545
Pappa2,0.0,10090.ENSMUSP00000124022
Papss1,0.0,10090.ENSMUSP00000142533
Papss2,0.0,10090.ENSMUSP00000025833
Paqr3,0.0,10090.ENSMUSP00000069324
Paqr4,0.0,10090.ENSMUSP00000024702
Paqr5,0.0,10090.ENSMUSP00000109623
Paqr6,0.0,10090.ENSMUSP00000119656
Paqr7,0.0,10090.ENSMUSP00000080240
Paqr8,0.0,10090.ENSMUSP00000128781
Paqr9,0.0,10090.ENSMUSP00000078547
Pard3,0.0,10090.ENSMUSP00000125453
Pard3b,0.0,10090.ENSMUSP00000074837
Pard6a,0.0,10090.ENSMUSP00000148603
Pard6b,0.0,10090.ENSMUSP00000052619
Pard6g,0.0,10090.ENSMUSP00000069182
Parg,0.0,10090.ENSMUSP00000131566
Park7,1.0,10090.ENSMUSP00000101300
Parl,0.0,10090.ENSMUSP00000045361
Parm1,0.0,10090.ENSMUSP00000042844
Parn,0.0,10090.ENSMUSP00000155076
Parp1,0.0,10090.ENSMUSP00000141775
Parp2,0.0,10090.ENSMUSP00000048877
Parp3,0.0,10090.ENSMUSP00000108098
Parp4,0.0,10090.ENSMUSP00000124258
Parp6,0.0,10090.ENSMUSP00000150849
Parp8,0.0,10090.ENSMUSP00000022239
Parp9,0.0,10090.ENSMUSP00000124098
Parp10,1.0,10090.ENSMUSP00000129765
Parp11,0.0,10090.ENSMUSP00000036127
Parp12,0.0,10090.ENSMUSP00000039704
Parp14,0.0,10090.ENSMUSP00000037657
Parp16,0.0,10090.ENSMUSP00000149927
Parpbp,0.0,10090.ENSMUSP00000038375
Pars2,0.0,10090.ENSMUSP00000102393
Parva,0.0,10090.ENSMUSP00000118587
Parvb,1.0,10090.ENSMUSP00000117594
Parvg,0.0,10090.ENSMUSP00000115109
Pask,0.0,10090.ENSMUSP00000027493
Pate1,0.0,10090.ENSMUSP00000130484
Pate2,0.0,10090.ENSMUSP00000149433
Patj,0.0,10090.ENSMUSP00000102645
Patl1,1.0,10090.ENSMUSP00000060398
Patz1,0.0,10090.ENSMUSP00000092043
Pawr,0.0,10090.ENSMUSP00000151457
Pax1,0.0,10090.ENSMUSP00000105594
Pax2,0.0,10090.ENSMUSP00000134311
