gene_symbol,ensembl_id
Hnrnpm,10090.ENSMUSP00000116671
Hnrnpr,10090.
Hnrnpr,10090.ENSMUSP00000101476
Hnrnpr,10090.ENSMUSP00000138190
Hnrnpr,10090.ENSMUSP00000119666
Hnrnpr,10090.ENSMUSP00000138399
Hnrnpr,10090.ENSMUSP00000138263
Hnrnpr,10090.ENSMUSP00000081239
Hnrnpr,10090.ENSMUSP00000117096
Hnrnpr,10090.ENSMUSP00000138859
Hnrnpu,10090.ENSMUSP00000047571
Hnrnpu,10090.ENSMUSP00000139959
Hnrnpu,10090.ENSMUSP00000139751
Hnrnpu,10090.ENSMUSP00000149416
Hnrnpu,10090.ENSMUSP00000150782
Hnrnpu,10090.ENSMUSP00000150469
Hnrnpu,10090.ENSMUSP00000148926
Hnrnpu,10090.
Hnrnpu,10090.ENSMUSP00000124147
Hnrnpul1,10090.ENSMUSP00000146263
Hnrnpul1,10090.
Hnrnpul1,10090.ENSMUSP00000037268
Hnrnpul1,10090.ENSMUSP00000104038
Hnrnpul2,10090.
Hnrnpul2,10090.ENSMUSP00000094515
Hoga1,10090.ENSMUSP00000126037
Hoga1,10090.ENSMUSP00000080414
Hoga1,10090.
Homer1,10090.ENSMUSP00000105121
Homer1,10090.
Homer1,10090.ENSMUSP00000105119
Homer1,10090.ENSMUSP00000078093
Homer1,10090.ENSMUSP00000105120
Homer1,10090.ENSMUSP00000105124
Homer1,10090.ENSMUSP00000105118
Homer1,10090.ENSMUSP00000105122
Homer1,10090.ENSMUSP00000099813
Homer1,10090.ENSMUSP00000050471
Homer1,10090.ENSMUSP00000079026
Homer1,10090.ENSMUSP00000105123
Homer2,10090.ENSMUSP00000147030
Homer2,10090.ENSMUSP00000146787
Homer2,10090.ENSMUSP00000026922
Homer2,10090.
Homer2,10090.ENSMUSP00000095931
Homer2,10090.ENSMUSP00000146521
Homer3,10090.ENSMUSP00000084735
Homer3,10090.
Homer3,10090.ENSMUSP00000137560
Homer3,10090.ENSMUSP00000105751
Homer3,10090.ENSMUSP00000117033
Homer3,10090.ENSMUSP00000003669
Homez,10090.ENSMUSP00000114619
Homez,10090.ENSMUSP00000079929
Homez,10090.ENSMUSP00000135648
Homez,10090.ENSMUSP00000117828
Hook1,10090.
Hook1,10090.ENSMUSP00000102698
Hook1,10090.ENSMUSP00000030306
Hook2,10090.ENSMUSP00000148078
Hook2,10090.
Hook2,10090.ENSMUSP00000067752
Hook2,10090.ENSMUSP00000148237
Hook3,10090.ENSMUSP00000046788
Hook3,10090.
Hook3,10090.ENSMUSP00000115008
Hook3,10090.ENSMUSP00000147595
Hopx,10090.ENSMUSP00000109080
Hopx,10090.ENSMUSP00000113295
Hopx,10090.ENSMUSP00000080630
Hopxos,10090.-
Hormad1,10090.ENSMUSP00000088303
Hormad1,10090.ENSMUSP00000127180
Hormad1,10090.ENSMUSP00000029754
Hormad1,10090.ENSMUSP00000102772
Hormad2,10090.ENSMUSP00000020689
Hormad2,10090.ENSMUSP00000105575
Hormad2,10090.ENSMUSP00000105574
Hormad2,10090.
Hormad2,10090.ENSMUSP00000121715
Hotair,10090.
Hotairm1,10090.
Hoxa1,10090.ENSMUSP00000113724
Hoxa1,10090.ENSMUSP00000000964
Hoxa10,10090.ENSMUSP00000120276
Hoxa10,10090.ENSMUSP00000112872
Hoxa10,10090.
Hoxa11,10090.
Hoxa11,10090.ENSMUSP00000040920
Hoxa13,10090.ENSMUSP00000039170
Hoxa13,10090.ENSMUSP00000110059
Hoxa13,10090.
Hoxa13,10090.ENSMUSP00000125221
Hoxa2,10090.ENSMUSP00000014848
Hoxa3,10090.
Hoxa3,10090.ENSMUSP00000110077
Hoxa3,10090.ENSMUSP00000114711
Hoxa4,10090.ENSMUSP00000098943
Hoxa5,10090.ENSMUSP00000039012
Hoxa6,10090.ENSMUSP00000058755
Hoxa7,10090.ENSMUSP00000134610
Hoxa7,10090.ENSMUSP00000134641
Hoxa7,10090.ENSMUSP00000140519
Hoxa7,10090.ENSMUSP00000048648
Hoxa7,10090.ENSMUSP00000138790
Hoxa9,10090.
Hoxa9,10090.ENSMUSP00000046939
Hoxa9,10090.ENSMUSP00000110068
Hoxaas3,10090.
Hoxb1,10090.
Hoxb1,10090.ENSMUSP00000019117
Hoxb2,10090.
Hoxb2,10090.ENSMUSP00000098092
Hoxb3,10090.ENSMUSP00000134435
Hoxb3,10090.
Hoxb3,10090.ENSMUSP00000091476
Hoxb3,10090.ENSMUSP00000053426
Hoxb3os,10090.-
Hoxb4,10090.ENSMUSP00000048002
Hoxb5,10090.
Hoxb5,10090.ENSMUSP00000035423
Hoxb6,10090.ENSMUSP00000133281
Hoxb6,10090.ENSMUSP00000000704
Hoxb7,10090.
Hoxb7,10090.ENSMUSP00000040121
Hoxb8,10090.ENSMUSP00000052496
Hoxb8,10090.ENSMUSP00000120351
Hoxb8,10090.ENSMUSP00000128136
Hoxb9,10090.ENSMUSP00000000010
Hoxb9,10090.ENSMUSP00000133919
Hoxc10,10090.ENSMUSP00000001699
Hoxc11,10090.ENSMUSP00000001701
Hoxc13,10090.ENSMUSP00000001700
Hoxc4,10090.ENSMUSP00000097740
Hoxc4,10090.ENSMUSP00000133561
Hoxc5,10090.ENSMUSP00000001709
Hoxc5,10090.
Hoxc6,10090.
Hoxc6,10090.ENSMUSP00000001711
Hoxc8,10090.ENSMUSP00000001703
Hoxc8,10090.
Hoxc9,10090.ENSMUSP00000134197
Hoxc9,10090.ENSMUSP00000001706
Hoxd1,10090.ENSMUSP00000043078
Hoxd10,10090.ENSMUSP00000062412
Hoxd11,10090.
Hoxd11,10090.ENSMUSP00000122582
Hoxd13,10090.ENSMUSP00000001872
Hoxd3,10090.ENSMUSP00000044809
Hoxd3,10090.ENSMUSP00000107614
Hoxd3,10090.ENSMUSP00000107613
Hoxd3,10090.ENSMUSP00000134616
Hoxd3,10090.
Hoxd3,10090.ENSMUSP00000134633
Hoxd3os1,10090.-
Hoxd8,10090.ENSMUSP00000118904
Hoxd8,10090.ENSMUSP00000019749
Hoxd8,10090.ENSMUSP00000088094
Hoxd9,10090.ENSMUSP00000058490
Hp,10090.
Hp,10090.ENSMUSP00000074436
Hp1bp3,10090.ENSMUSP00000101452
Hp1bp3,10090.ENSMUSP00000118913
Hp1bp3,10090.ENSMUSP00000101453
Hp1bp3,10090.ENSMUSP00000132614
Hp1bp3,10090.ENSMUSP00000117216
Hp1bp3,10090.ENSMUSP00000101451
Hp1bp3,10090.ENSMUSP00000122005
Hp1bp3,10090.
Hp1bp3,10090.ENSMUSP00000030541
Hp1bp3,10090.ENSMUSP00000123467
Hp1bp3,10090.ENSMUSP00000095447
Hp1bp3,10090.ENSMUSP00000120587
Hpca,10090.ENSMUSP00000120655
Hpca,10090.ENSMUSP00000115619
Hpca,10090.ENSMUSP00000030572
Hpca,10090.ENSMUSP00000112145
Hpca,10090.ENSMUSP00000093486
Hpca,10090.ENSMUSP00000115031
Hpca,10090.ENSMUSP00000119178
Hpca,10090.ENSMUSP00000112143
Hpca,10090.ENSMUSP00000129548
Hpcal1,10090.ENSMUSP00000071756
Hpcal1,10090.ENSMUSP00000152772
Hpcal4,10090.
Hpcal4,10090.ENSMUSP00000120066
Hpcal4,10090.ENSMUSP00000101853
Hpcal4,10090.ENSMUSP00000051487
Hpcal4,10090.ENSMUSP00000122104
Hpdl,10090.ENSMUSP00000062327
Hpf1,10090.ENSMUSP00000047235
Hpf1,10090.ENSMUSP00000117164
Hpf1,10090.ENSMUSP00000119448
Hpf1,10090.
Hpf1,10090.ENSMUSP00000118277
Hpgd,10090.ENSMUSP00000034026
Hpgds,10090.ENSMUSP00000031982
Hpgds,10090.
Hpn,10090.ENSMUSP00000145624
Hpn,10090.ENSMUSP00000132307
Hpn,10090.ENSMUSP00000127229
Hpn,10090.ENSMUSP00000103737
Hpn,10090.
Hpn,10090.ENSMUSP00000038149
Hpn,10090.ENSMUSP00000130966
Hpn,10090.ENSMUSP00000131658
Hprt,10090.ENSMUSP00000026723
Hps1,10090.ENSMUSP00000125483
Hps1,10090.ENSMUSP00000124209
Hps1,10090.ENSMUSP00000071069
Hps1,10090.ENSMUSP00000026194
Hps1,10090.ENSMUSP00000125662
Hps1,10090.ENSMUSP00000125226
Hps1,10090.
Hps3,10090.
Hps3,10090.ENSMUSP00000103957
Hps3,10090.ENSMUSP00000012580
Hps4,10090.
Hps4,10090.ENSMUSP00000047920
Hps4,10090.ENSMUSP00000107978
Hps5,10090.ENSMUSP00000147406
Hps5,10090.ENSMUSP00000119876
Hps5,10090.ENSMUSP00000116770
Hps5,10090.ENSMUSP00000147750
Hps5,10090.ENSMUSP00000103281
Hps5,10090.ENSMUSP00000114384
Hps5,10090.ENSMUSP00000147450
Hps5,10090.
Hps5,10090.ENSMUSP00000122887
Hps5,10090.ENSMUSP00000014562
Hps5,10090.ENSMUSP00000103280
Hps5,10090.ENSMUSP00000147976
Hps5,10090.ENSMUSP00000115786
Hps6,10090.ENSMUSP00000096991
Hpse,10090.ENSMUSP00000044072
Hpse,10090.ENSMUSP00000108529
Hpse2,10090.
Hpse2,10090.ENSMUSP00000097026
Hpx,10090.ENSMUSP00000033185
Hpx,10090.ENSMUSP00000147802
Hr,10090.ENSMUSP00000124042
Hr,10090.ENSMUSP00000022691
Hr,10090.ENSMUSP00000124816
Hr,10090.
Hras,10090.ENSMUSP00000095570
Hras,10090.ENSMUSP00000132110
Hras,10090.ENSMUSP00000147590
Hras,10090.
Hras,10090.ENSMUSP00000138189
Hras,10090.ENSMUSP00000147731
Hras,10090.ENSMUSP00000026572
Hrc,10090.ENSMUSP00000147299
Hrc,10090.ENSMUSP00000082459
Hrct1,10090.ENSMUSP00000092727
Hrh1,10090.ENSMUSP00000124320
Hrh1,10090.ENSMUSP00000124037
Hrh1,10090.ENSMUSP00000125316
Hrh1,10090.ENSMUSP00000086383
Hrh1,10090.ENSMUSP00000124460
Hrh2,10090.ENSMUSP00000147413
Hrh2,10090.ENSMUSP00000148117
Hrh2,10090.ENSMUSP00000038170
Hrh4,10090.ENSMUSP00000041061
Hrh4,10090.ENSMUSP00000157228
Hrh4,10090.ENSMUSP00000157130
Hrk,10090.
Hrk,10090.ENSMUSP00000057532
Hs1bp3,10090.ENSMUSP00000151262
Hs1bp3,10090.ENSMUSP00000151390
Hs1bp3,10090.ENSMUSP00000020927
Hs2st1,10090.
Hs2st1,10090.ENSMUSP00000043066
Hs2st1,10090.ENSMUSP00000123816
Hs3st1,10090.ENSMUSP00000114997
Hs3st1,10090.ENSMUSP00000118060
Hs3st1,10090.ENSMUSP00000113919
Hs3st1,10090.ENSMUSP00000051055
Hs3st3a1,10090.ENSMUSP00000055930
Hs3st3b1,10090.ENSMUSP00000091647
Hs3st6,10090.ENSMUSP00000157206
Hs3st6,10090.ENSMUSP00000157161
Hs3st6,10090.ENSMUSP00000157084
Hs3st6,10090.ENSMUSP00000040919
Hs6st1,10090.ENSMUSP00000085499
Hs6st1,10090.
Hs6st2,10090.ENSMUSP00000110521
Hs6st2,10090.
Hs6st2,10090.ENSMUSP00000085497
Hsbp1,10090.
Hsbp1,10090.ENSMUSP00000034300
Hsbp1,10090.ENSMUSP00000148390
Hsbp1l1,10090.ENSMUSP00000158095
Hsbp1l1,10090.ENSMUSP00000132852
Hscb,10090.ENSMUSP00000118876
Hscb,10090.ENSMUSP00000062811
Hscb,10090.
Hscb,10090.ENSMUSP00000120926
Hsd11b1,10090.ENSMUSP00000124693
Hsd11b1,10090.
Hsd11b1,10090.ENSMUSP00000124142
Hsd11b1,10090.ENSMUSP00000123849
Hsd11b1,10090.ENSMUSP00000016338
Hsd11b1,10090.ENSMUSP00000125620
Hsd11b2,10090.ENSMUSP00000034363
Hsd17b1,10090.ENSMUSP00000019445
Hsd17b10,10090.
Hsd17b10,10090.ENSMUSP00000108236
Hsd17b10,10090.ENSMUSP00000026289
Hsd17b11,10090.ENSMUSP00000113455
Hsd17b11,10090.ENSMUSP00000031251
Hsd17b12,10090.ENSMUSP00000028619
Hsd17b12,10090.
Hsd17b13,10090.ENSMUSP00000046772
Hsd17b13,10090.ENSMUSP00000108422
Hsd17b13,10090.ENSMUSP00000113599
Hsd17b14,10090.ENSMUSP00000103381
Hsd17b14,10090.ENSMUSP00000147851
Hsd17b14,10090.ENSMUSP00000147715
Hsd17b14,10090.
Hsd17b2,10090.ENSMUSP00000034304
Hsd17b2,10090.ENSMUSP00000148323
Hsd17b2,10090.
Hsd17b4,10090.
Hsd17b4,10090.ENSMUSP00000025385
Hsd17b7,10090.
Hsd17b7,10090.ENSMUSP00000027989
Hsd17b7,10090.ENSMUSP00000106985
Hsd3b2,10090.ENSMUSP00000102635
Hsd3b2,10090.ENSMUSP00000136533
Hsd3b2,10090.ENSMUSP00000102636
Hsd3b7,10090.ENSMUSP00000036245
Hsd3b7,10090.ENSMUSP00000101879
Hsd3b7,10090.ENSMUSP00000145613
Hsd3b7,10090.ENSMUSP00000146308
Hsd3b7,10090.ENSMUSP00000101878
Hsd3b7,10090.
Hsd3b7,10090.ENSMUSP00000145804
Hsd3b7,10090.ENSMUSP00000114536
Hsd3b7,10090.ENSMUSP00000121246
Hsdl1,10090.ENSMUSP00000148352
Hsdl1,10090.ENSMUSP00000044371
Hsdl1,10090.ENSMUSP00000148641
Hsdl1,10090.ENSMUSP00000148675
Hsdl2,10090.ENSMUSP00000103152
Hsdl2,10090.ENSMUSP00000119139
Hsdl2,10090.ENSMUSP00000030078
Hsf1,10090.ENSMUSP00000154346
Hsf1,10090.
Hsf1,10090.ENSMUSP00000072617
Hsf1,10090.ENSMUSP00000154602
Hsf1,10090.ENSMUSP00000154526
Hsf1,10090.ENSMUSP00000154356
Hsf1,10090.ENSMUSP00000154328
Hsf1,10090.ENSMUSP00000154386
Hsf1,10090.ENSMUSP00000154638
Hsf1,10090.ENSMUSP00000155104
Hsf1,10090.ENSMUSP00000154799
Hsf2,10090.
Hsf2,10090.ENSMUSP00000151957
Hsf2,10090.ENSMUSP00000152013
Hsf2,10090.ENSMUSP00000078761
Hsf2bp,10090.
Hsf2bp,10090.ENSMUSP00000115909
Hsf2bp,10090.ENSMUSP00000002145
Hsf2bp,10090.ENSMUSP00000157466
Hsf4,10090.ENSMUSP00000134213
Hsf4,10090.ENSMUSP00000126278
Hsf4,10090.ENSMUSP00000134477
Hsf4,10090.ENSMUSP00000048904
Hsf4,10090.ENSMUSP00000133532
Hsf4,10090.ENSMUSP00000134206
Hsf4,10090.ENSMUSP00000133879
Hsf5,10090.ENSMUSP00000091488
Hsh2d,10090.ENSMUSP00000071970
Hsh2d,10090.ENSMUSP00000127575
Hsp90aa1,10090.
Hsp90aa1,10090.ENSMUSP00000091921
Hsp90aa1,10090.ENSMUSP00000114201
Hsp90aa1,10090.ENSMUSP00000021698
Hsp90aa1,10090.ENSMUSP00000118189
Hsp90aa1,10090.ENSMUSP00000121138
Hsp90ab1,10090.ENSMUSP00000131601
Hsp90ab1,10090.ENSMUSP00000127338
Hsp90ab1,10090.ENSMUSP00000024739
Hsp90ab1,10090.ENSMUSP00000119678
Hsp90ab1,10090.ENSMUSP00000126239
Hsp90ab1,10090.
Hsp90b1,10090.ENSMUSP00000122710
Hsp90b1,10090.ENSMUSP00000020238
Hsp90b1,10090.
Hspa12a,10090.
Hspa12a,10090.ENSMUSP00000158170
Hspa12a,10090.ENSMUSP00000066860
Hspa12a,10090.ENSMUSP00000157441
Hspa12a,10090.ENSMUSP00000158098
Hspa12b,10090.ENSMUSP00000096950
Hspa12b,10090.ENSMUSP00000138109
Hspa12b,10090.ENSMUSP00000098326
Hspa13,10090.ENSMUSP00000156320
Hspa13,10090.ENSMUSP00000048817
Hspa13,10090.ENSMUSP00000109882
Hspa13,10090.
Hspa14,10090.
Hspa14,10090.ENSMUSP00000027961
Hspa1a,10090.ENSMUSP00000084586
Hspa1b,10090.ENSMUSP00000133815
Hspa1l,10090.ENSMUSP00000007248
Hspa2,10090.ENSMUSP00000079306
Hspa2,10090.ENSMUSP00000151408
Hspa4,10090.ENSMUSP00000020630
Hspa4,10090.
Hspa4l,10090.ENSMUSP00000103721
Hspa4l,10090.ENSMUSP00000145405
Hspa4l,10090.ENSMUSP00000155441
Hspa4l,10090.
Hspa4l,10090.ENSMUSP00000144787
Hspa4l,10090.ENSMUSP00000145243
Hspa4l,10090.ENSMUSP00000145468
Hspa4l,10090.ENSMUSP00000154868
Hspa4l,10090.ENSMUSP00000154976
Hspa4l,10090.ENSMUSP00000154874
Hspa4l,10090.ENSMUSP00000155315
Hspa5,10090.ENSMUSP00000097747
Hspa5,10090.ENSMUSP00000028222
Hspa5,10090.ENSMUSP00000141966
Hspa5,10090.
Hspa8,10090.ENSMUSP00000117285
Hspa8,10090.ENSMUSP00000015800
Hspa8,10090.ENSMUSP00000113722
Hspa8,10090.
Hspa9,10090.
Hspa9,10090.ENSMUSP00000025217
Hspb1,10090.ENSMUSP00000005077
Hspb1,10090.ENSMUSP00000106785
Hspb11,10090.ENSMUSP00000118617
Hspb11,10090.ENSMUSP00000102360
Hspb11,10090.ENSMUSP00000048810
Hspb11,10090.
Hspb2,10090.ENSMUSP00000148970
Hspb2,10090.ENSMUSP00000042374
Hspb3,10090.ENSMUSP00000054193
Hspb6,10090.ENSMUSP00000039172
Hspb6,10090.
Hspb7,10090.ENSMUSP00000099544
Hspb8,10090.ENSMUSP00000037007
Hspb8,10090.
Hspbap1,10090.ENSMUSP00000023555
Hspbap1,10090.ENSMUSP00000156217
Hspbap1,10090.
Hspbp1,10090.ENSMUSP00000145960
Hspbp1,10090.ENSMUSP00000145954
Hspbp1,10090.ENSMUSP00000145614
Hspbp1,10090.
Hspbp1,10090.ENSMUSP00000078886
Hspbp1,10090.ENSMUSP00000146248
Hspd1,10090.ENSMUSP00000119336
Hspd1,10090.ENSMUSP00000027123
Hspd1,10090.ENSMUSP00000122947
Hspe1,10090.
Hspe1,10090.ENSMUSP00000074724
Hspg2,10090.
Hspg2,10090.ENSMUSP00000030547
Hspg2,10090.ENSMUSP00000131316
Hsph1,10090.
Hsph1,10090.ENSMUSP00000143913
Hsph1,10090.ENSMUSP00000144043
Hsph1,10090.ENSMUSP00000144297
Hsph1,10090.ENSMUSP00000143925
Hsph1,10090.ENSMUSP00000144654
Hsph1,10090.ENSMUSP00000144413
Hsph1,10090.ENSMUSP00000074392
Htatip2,10090.ENSMUSP00000082374
Htatip2,10090.ENSMUSP00000146858
Htatip2,10090.
Htatsf1,10090.ENSMUSP00000086027
Htatsf1,10090.
Htatsf1,10090.ENSMUSP00000110399
Htr1b,10090.ENSMUSP00000050898
Htr1b,10090.ENSMUSP00000139389
Htr1d,10090.ENSMUSP00000112840
Htr1d,10090.ENSMUSP00000086052
Htr1d,10090.
Htr1d,10090.ENSMUSP00000112402
Htr2a,10090.ENSMUSP00000047774
Htr2b,10090.ENSMUSP00000027431
Htr2b,10090.ENSMUSP00000116273
Htr6,10090.ENSMUSP00000101428
Htr6,10090.ENSMUSP00000068333
Htr7,10090.ENSMUSP00000131912
Htr7,10090.ENSMUSP00000128386
Htr7,10090.ENSMUSP00000126150
Htr7,10090.ENSMUSP00000097105
Htr7,10090.ENSMUSP00000131517
Htr7,10090.ENSMUSP00000126847
Htra1,10090.ENSMUSP00000006367
Htra1,10090.
Htra2,10090.ENSMUSP00000138153
Htra2,10090.ENSMUSP00000109595
Htra2,10090.
Htra2,10090.ENSMUSP00000109596
Htra2,10090.ENSMUSP00000138148
Htra2,10090.ENSMUSP00000115547
Htra2,10090.ENSMUSP00000118234
Htra2,10090.ENSMUSP00000087073
Htra3,10090.ENSMUSP00000109871
Htra3,10090.ENSMUSP00000144550
Htra3,10090.ENSMUSP00000084910
Htra3,10090.ENSMUSP00000144051
Htra3,10090.ENSMUSP00000144597
Htra3,10090.
Htra4,10090.ENSMUSP00000081044
Htra4,10090.
Htt,10090.ENSMUSP00000078945
Htt,10090.
Hunk,10090.ENSMUSP00000068007
Hunk,10090.ENSMUSP00000156104
Hunk,10090.
Hus1,10090.ENSMUSP00000114339
Hus1,10090.
Hus1,10090.ENSMUSP00000020683
Hus1b,10090.ENSMUSP00000100007
Huwe1,10090.ENSMUSP00000118185
Huwe1,10090.ENSMUSP00000120057
Huwe1,10090.ENSMUSP00000114357
Huwe1,10090.ENSMUSP00000026292
Huwe1,10090.ENSMUSP00000122612
Huwe1,10090.ENSMUSP00000108241
Huwe1,10090.
Huwe1,10090.ENSMUSP00000114862
Hvcn1,10090.ENSMUSP00000143483
Hvcn1,10090.ENSMUSP00000118013
Hvcn1,10090.ENSMUSP00000072401
Hvcn1,10090.ENSMUSP00000098312
Hvcn1,10090.ENSMUSP00000118151
Hyal1,10090.
Hyal1,10090.ENSMUSP00000010195
Hyal1,10090.ENSMUSP00000120599
Hyal1,10090.ENSMUSP00000108006
Hyal1,10090.ENSMUSP00000122601
Hyal2,10090.ENSMUSP00000142207
Hyal2,10090.
Hyal2,10090.ENSMUSP00000142141
Hyal2,10090.ENSMUSP00000010191
Hyal2,10090.ENSMUSP00000141820
Hyal2,10090.ENSMUSP00000142019
Hyal2,10090.ENSMUSP00000141280
Hyal3,10090.ENSMUSP00000119499
Hyal3,10090.ENSMUSP00000042667
Hyal3,10090.ENSMUSP00000117845
Hykk,10090.ENSMUSP00000039980
Hykk,10090.
Hyls1,10090.ENSMUSP00000110762
Hyls1,10090.
Hyou1,10090.ENSMUSP00000123700
Hyou1,10090.ENSMUSP00000123749
Hyou1,10090.ENSMUSP00000124177
Hyou1,10090.ENSMUSP00000125594
Hyou1,10090.ENSMUSP00000148882
Hyou1,10090.ENSMUSP00000068594
Hyou1,10090.
Hypk,10090.ENSMUSP00000117946
Hypk,10090.
Hypk,10090.ENSMUSP00000106242
Hypm,10090.ENSMUSP00000043734
I0C0044D17Rik,10090.ENSMUSP00000130110
I0C0044D17Rik,10090.ENSMUSP00000095577
I730028E13Rik,10090.
I830077J02Rik,10090.ENSMUSP00000096354
I830077J02Rik,10090.ENSMUSP00000142349
I830077J02Rik,10090.
I830134H01Rik,10090.-
Iah1,10090.ENSMUSP00000152779
Iah1,10090.ENSMUSP00000152822
Iah1,10090.ENSMUSP00000152708
Iah1,10090.ENSMUSP00000076090
Iars,10090.
Iars,10090.ENSMUSP00000048096
Iars,10090.ENSMUSP00000132082
Iars,10090.ENSMUSP00000126806
Iars,10090.ENSMUSP00000130058
Iars,10090.ENSMUSP00000130204
Iars2,10090.ENSMUSP00000027921
Iars2,10090.ENSMUSP00000106603
Iars2,10090.
Iars2,10090.ENSMUSP00000106601
Iba57,10090.ENSMUSP00000049823
Iba57,10090.ENSMUSP00000114501
Iba57,10090.ENSMUSP00000065882
Ibtk,10090.ENSMUSP00000139424
Ibtk,10090.
Ibtk,10090.ENSMUSP00000041145
Ica1,10090.ENSMUSP00000116861
Ica1,10090.ENSMUSP00000111182
Ica1,10090.ENSMUSP00000118194
Ica1,10090.
Ica1,10090.ENSMUSP00000118010
Ica1,10090.ENSMUSP00000117112
Ica1,10090.ENSMUSP00000138459
Ica1,10090.ENSMUSP00000111181
Ica1,10090.ENSMUSP00000111180
Ica1,10090.ENSMUSP00000040062
Ica1,10090.ENSMUSP00000117734
Ica1l,10090.ENSMUSP00000141103
Ica1l,10090.
Ica1l,10090.ENSMUSP00000027172
Ica1l,10090.ENSMUSP00000140520
Icam1,10090.
Icam1,10090.ENSMUSP00000083587
Icam2,10090.
Icam2,10090.ENSMUSP00000001055
Icam2,10090.ENSMUSP00000118043
Icam2,10090.ENSMUSP00000133315
Icam2,10090.ENSMUSP00000102426
Icam4,10090.ENSMUSP00000001040
Icam4,10090.ENSMUSP00000151013
Icam5,10090.ENSMUSP00000019616
Ice1,10090.ENSMUSP00000152729
Ice1,10090.ENSMUSP00000036482
Ice1,10090.ENSMUSP00000152065
Ice1,10090.
Ice1,10090.ENSMUSP00000152818
Ice1,10090.ENSMUSP00000152860
Ice1,10090.ENSMUSP00000152787
Ice2,10090.ENSMUSP00000122566
Ice2,10090.ENSMUSP00000112455
Ice2,10090.ENSMUSP00000112700
Ice2,10090.ENSMUSP00000034761
Ice2,10090.
Ice2,10090.ENSMUSP00000117768
Ick,10090.ENSMUSP00000113655
Ick,10090.ENSMUSP00000115522
Ick,10090.ENSMUSP00000048234
Ick,10090.ENSMUSP00000009972
Ick,10090.ENSMUSP00000112961
Ick,10090.
Icmt,10090.ENSMUSP00000043390
Icmt,10090.
Icmt,10090.ENSMUSP00000133950
Icos,10090.ENSMUSP00000027162
Icos,10090.ENSMUSP00000099891
Icosl,10090.ENSMUSP00000101032
Icosl,10090.ENSMUSP00000151346
Icosl,10090.
Ict1os,10090.-
Id1,10090.ENSMUSP00000092019
Id1,10090.ENSMUSP00000105449
Id2,10090.ENSMUSP00000152052
Id2,10090.ENSMUSP00000152069
Id2,10090.ENSMUSP00000020974
Id3,10090.
Id3,10090.ENSMUSP00000008016
Id4,10090.ENSMUSP00000021810
Ide,10090.
Ide,10090.ENSMUSP00000150589
Ide,10090.ENSMUSP00000121358
Idh1,10090.ENSMUSP00000095316
Idh1,10090.ENSMUSP00000117853
Idh1,10090.ENSMUSP00000139430
Idh1,10090.ENSMUSP00000139906
Idh1,10090.ENSMUSP00000140694
Idh1,10090.ENSMUSP00000140757
Idh1,10090.ENSMUSP00000127307
Idh2,10090.ENSMUSP00000103007
Idh2,10090.ENSMUSP00000146084
Idh2,10090.
Idh2,10090.ENSMUSP00000145852
Idh2,10090.ENSMUSP00000118184
Idh3a,10090.ENSMUSP00000149036
Idh3a,10090.ENSMUSP00000150296
Idh3a,10090.ENSMUSP00000127526
Idh3a,10090.
Idh3b,10090.ENSMUSP00000139331
Idh3b,10090.ENSMUSP00000028892
Idh3b,10090.
Idh3g,10090.
Idh3g,10090.ENSMUSP00000056502
Idi1,10090.ENSMUSP00000135770
Idi1,10090.ENSMUSP00000135861
Idi1,10090.ENSMUSP00000135349
Idi1,10090.ENSMUSP00000132780
Idi1,10090.
Idi2,10090.ENSMUSP00000036621
Idnk,10090.ENSMUSP00000060218
Idnk,10090.ENSMUSP00000105494
Idnk,10090.ENSMUSP00000153324
Idnk,10090.ENSMUSP00000152973
Ido1,10090.ENSMUSP00000033956
Ido1,10090.ENSMUSP00000106295
Ido2,10090.
Ido2,10090.ENSMUSP00000113979
Ids,10090.ENSMUSP00000099046
Ids,10090.ENSMUSP00000118732
Idua,10090.ENSMUSP00000117694
Idua,10090.ENSMUSP00000113190
Idua,10090.ENSMUSP00000108182
Idua,10090.ENSMUSP00000119624
Idua,10090.ENSMUSP00000071577
Idua,10090.
Ier2,10090.ENSMUSP00000060275
Ier3,10090.ENSMUSP00000003635
Ier3ip1,10090.
Ier3ip1,10090.ENSMUSP00000026487
Ier3ip1,10090.ENSMUSP00000157745
Ier5,10090.ENSMUSP00000056948
Ier5l,10090.ENSMUSP00000132594
Iffo1,10090.ENSMUSP00000113376
Iffo1,10090.ENSMUSP00000113088
Iffo1,10090.ENSMUSP00000115080
Iffo1,10090.ENSMUSP00000116701
Iffo1,10090.
Iffo2,10090.ENSMUSP00000133384
Iffo2,10090.ENSMUSP00000134062
Iffo2,10090.ENSMUSP00000039533
Ifi202b,10090.ENSMUSP00000000266
Ifi203,10090.
Ifi203,10090.ENSMUSP00000122424
Ifi203,10090.ENSMUSP00000042071
Ifi203,10090.ENSMUSP00000121480
Ifi203,10090.ENSMUSP00000114221
Ifi203,10090.ENSMUSP00000079976
Ifi204,10090.
Ifi204,10090.ENSMUSP00000106845
Ifi205,10090.ENSMUSP00000062409
Ifi205,10090.
Ifi206,10090.ENSMUSP00000133809
Ifi206,10090.ENSMUSP00000134646
Ifi207,10090.ENSMUSP00000119350
Ifi207,10090.ENSMUSP00000048129
