gene_symbol,ensembl_id
Isg15,ENSMUSP00000082548
Isg20,ENSMUSP00000145840
Isg20l2,ENSMUSP00000059783
Isl1,ENSMUSP00000044879
Isl2,ENSMUSP00000034869
Islr,ENSMUSP00000045142
Islr2,ENSMUSP00000149920
Ism1,ENSMUSP00000139280
Ism2,ENSMUSP00000117108
Isoc1,ENSMUSP00000157494
Isoc2a,ENSMUSP00000131514
Isoc2b,ENSMUSP00000147085
Ispd,ENSMUSP00000152423
Ist1,ENSMUSP00000034164
Isy1,ENSMUSP00000086923
Isyna1,ENSMUSP00000147836
Itch,ENSMUSP00000029126
Itfg1,ENSMUSP00000034140
Itfg2,ENSMUSP00000001559
Itga1,ENSMUSP00000077132
Itga10,ENSMUSP00000029744
Itga11,ENSMUSP00000034774
Itga2,ENSMUSP00000053891
Itga2b,ENSMUSP00000099375
Itga3,ENSMUSP00000001548
Itga4,ENSMUSP00000099718
Itga5,ENSMUSP00000023128
Itga6,ENSMUSP00000028522
Itga7,ENSMUSP00000151960
Itga8,ENSMUSP00000134154
Itga9,ENSMUSP00000044227
Itgad,ENSMUSP00000135309
Itgae,ENSMUSP00000006101
Itgal,ENSMUSP00000131847
Itgam,ENSMUSP00000101849
Itgav,ENSMUSP00000107369
Itgax,ENSMUSP00000145587
Itgb1,ENSMUSP00000119699
Itgb1bp1,ENSMUSP00000134508
Itgb1bp2,ENSMUSP00000033674
Itgb2,ENSMUSP00000137734
Itgb2l,ENSMUSP00000000161
Itgb3,ENSMUSP00000021028
Itgb3bp,ENSMUSP00000117153
Itgb4,ENSMUSP00000021107
Itgb5,ENSMUSP00000069416
Itgb6,ENSMUSP00000054944
Itgb7,ENSMUSP00000123227
Itgb8,ENSMUSP00000026360
Itgbl1,ENSMUSP00000059019
Itih1,ENSMUSP00000126449
Itih2,ENSMUSP00000046530
Itih3,ENSMUSP00000154720
Itih4,ENSMUSP00000112798
Itih5,ENSMUSP00000026886
Itk,ENSMUSP00000098864
Itm2a,ENSMUSP00000033591
Itm2b,ENSMUSP00000022704
Itm2c,ENSMUSP00000027425
Itpa,ENSMUSP00000099482
Itpk1,ENSMUSP00000137275
Itpka,ENSMUSP00000028758
Itpkb,ENSMUSP00000069851
Itpkc,ENSMUSP00000003850
Itpr1,ENSMUSP00000032192
Itpr2,ENSMUSP00000078526
Itpr3,ENSMUSP00000038150
Itpripl1,ENSMUSP00000118487
Itpripl2,ENSMUSP00000136409
Itsn1,ENSMUSP00000109635
Itsn2,ENSMUSP00000151896
Ivd,ENSMUSP00000028807
Ivl,ENSMUSP00000059780
Ivns1abp,ENSMUSP00000107518
Iws1,ENSMUSP00000025243
Iyd,ENSMUSP00000019896
Izumo1,ENSMUSP00000033100
Izumo1r,ENSMUSP00000113459
Izumo4,ENSMUSP00000151397
Jade1,ENSMUSP00000141670
Jade2,ENSMUSP00000104718
Jade3,ENSMUSP00000111042
Jag1,ENSMUSP00000028735
Jag2,ENSMUSP00000075224
Jagn1,ENSMUSP00000145000
Jak1,ENSMUSP00000122957
Jak2,ENSMUSP00000064394
Jak3,ENSMUSP00000105640
Jakmip1,ENSMUSP00000122584
Jakmip3,-
Jam2,ENSMUSP00000156235
Jam3,ENSMUSP00000034472
Jaml,ENSMUSP00000150449
Jarid2,ENSMUSP00000134302
Jazf1,ENSMUSP00000074129
Jcad,ENSMUSP00000038613
Jchain,ENSMUSP00000084259
Jdp2,ENSMUSP00000059724
Jhy,ENSMUSP00000034521
Jkamp,ENSMUSP00000061370
Jmjd1c,ENSMUSP00000134246
Jmjd4,ENSMUSP00000123531
Jmjd6,ENSMUSP00000120850
Jmjd7,ENSMUSP00000115076
Jmjd8,ENSMUSP00000122744
Jmy,ENSMUSP00000070339
Josd1,ENSMUSP00000023061
Josd2,ENSMUSP00000145857
Jph1,ENSMUSP00000039072
Jph2,ENSMUSP00000017961
Jph3,ENSMUSP00000026357
Jph4,ENSMUSP00000022819
Jpt1,ENSMUSP00000021083
Jpt2,ENSMUSP00000156651
Jpx,
Jrk,ENSMUSP00000051842
Jrkl,ENSMUSP00000128798
Jsrp1,ENSMUSP00000137960
Jtb,ENSMUSP00000113763
Jun,ENSMUSP00000102711
Junb,ENSMUSP00000064680
Jund,ENSMUSP00000150017
Junos,-
Jup,ENSMUSP00000103026
K230015D01Rik,-
Kalrn,ENSMUSP00000156147
Kank1,ENSMUSP00000116660
Kank2,ENSMUSP00000034717
Kank3,ENSMUSP00000040126
Kank4,ENSMUSP00000099851
Kansl1,ENSMUSP00000116367
Kansl1l,ENSMUSP00000109620
Kansl2,ENSMUSP00000155089
Kansl3,ENSMUSP00000139711
Kantr,ENSMUSP00000151626
Kars,ENSMUSP00000034426
Kat14,ENSMUSP00000127214
Kat2a,ENSMUSP00000006973
Kat2b,ENSMUSP00000000724
Kat5,ENSMUSP00000157766
Kat6a,ENSMUSP00000038181
Kat6b,ENSMUSP00000138746
Kat7,ENSMUSP00000090441
Kat8,ENSMUSP00000145731
Katna1,ENSMUSP00000155347
Katnal1,ENSMUSP00000043210
Katnb1,ENSMUSP00000148781
Katnbl1,ENSMUSP00000028552
Kazald1,ENSMUSP00000026234
Kazn,ENSMUSP00000116071
Kbtbd11,ENSMUSP00000068321
Kbtbd12,ENSMUSP00000112581
Kbtbd13,ENSMUSP00000136872
Kbtbd2,ENSMUSP00000109960
Kbtbd3,ENSMUSP00000050183
Kbtbd4,ENSMUSP00000149933
Kbtbd6,ENSMUSP00000097929
Kbtbd7,ENSMUSP00000060768
Kbtbd8,ENSMUSP00000145009
Kcmf1,ENSMUSP00000145559
Kcna1,ENSMUSP00000055225
Kcna2,ENSMUSP00000041702
Kcna3,ENSMUSP00000050680
Kcna5,ENSMUSP00000055673
Kcna6,ENSMUSP00000036872
Kcna7,ENSMUSP00000103403
Kcnab1,ENSMUSP00000047480
Kcnab2,ENSMUSP00000125058
Kcnab3,ENSMUSP00000018614
Kcnb1,ENSMUSP00000147093
Kcnb2,ENSMUSP00000135382
Kcnc1,ENSMUSP00000025202
Kcnc2,ENSMUSP00000151560
Kcnc3,ENSMUSP00000146535
Kcnc4,ENSMUSP00000009617
Kcnd1,ENSMUSP00000009875
Kcnd3,ENSMUSP00000096357
Kcnd3os,
Kcne1l,ENSMUSP00000127773
Kcne3,ENSMUSP00000136616
Kcne4,ENSMUSP00000055415
Kcng1,ENSMUSP00000120939
Kcng2,ENSMUSP00000138920
Kcng3,ENSMUSP00000157121
Kcng4,ENSMUSP00000129687
Kcnh1,ENSMUSP00000077563
Kcnh2,ENSMUSP00000047705
Kcnh4,ENSMUSP00000102984
Kcnh6,ENSMUSP00000102516
Kcnh7,ENSMUSP00000108073
Kcnip1,ENSMUSP00000069063
Kcnip2,ENSMUSP00000124346
Kcnip3,ENSMUSP00000028850
Kcnip4,ENSMUSP00000134758
Kcnj1,ENSMUSP00000150540
Kcnj11,ENSMUSP00000147801
Kcnj12,ENSMUSP00000041696
Kcnj13,ENSMUSP00000133524
Kcnj14,ENSMUSP00000147448
Kcnj15,ENSMUSP00000117744
Kcnj2,ENSMUSP00000037192
Kcnj4,ENSMUSP00000094075
Kcnj8,ENSMUSP00000145440
Kcnj9,ENSMUSP00000141633
Kcnk1,ENSMUSP00000148778
Kcnk10,ENSMUSP00000152473
Kcnk12,ENSMUSP00000053595
Kcnk13,ENSMUSP00000051846
Kcnk2,ENSMUSP00000136513
Kcnk3,ENSMUSP00000098987
Kcnk5,ENSMUSP00000024011
Kcnk6,ENSMUSP00000082975
Kcnk7,ENSMUSP00000157581
Kcnma1,ENSMUSP00000153247
Kcnmb1,ENSMUSP00000020362
Kcnmb2,ENSMUSP00000113234
Kcnmb3,ENSMUSP00000130177
Kcnmb4,ENSMUSP00000065384
Kcnn1,ENSMUSP00000105705
Kcnn3,ENSMUSP00000000811
Kcnn4,ENSMUSP00000145873
Kcnq1,ENSMUSP00000139548
Kcnq1ot1,
Kcnq2,ENSMUSP00000016491
Kcnq3,ENSMUSP00000063380
Kcnq4,ENSMUSP00000030376
Kcnq5,ENSMUSP00000029667
Kcnrg,ENSMUSP00000153429
Kcns3,ENSMUSP00000060706
Kcnt1,ENSMUSP00000132212
Kcnt2,ENSMUSP00000112887
Kcnu1,ENSMUSP00000096457
Kcnv1,ENSMUSP00000022967
Kcnv2,ENSMUSP00000055091
Kcp,ENSMUSP00000124097
Kctd1,ENSMUSP00000157005
Kctd10,ENSMUSP00000001125
Kctd11,ENSMUSP00000059107
Kctd12,ENSMUSP00000139261
Kctd12b,ENSMUSP00000108191
Kctd13,ENSMUSP00000032924
Kctd14,ENSMUSP00000145558
Kctd15,ENSMUSP00000103705
Kctd17,ENSMUSP00000086835
Kctd18,ENSMUSP00000110052
Kctd19,ENSMUSP00000130914
Kctd2,ENSMUSP00000115862
Kctd20,ENSMUSP00000062282
Kctd21,ENSMUSP00000051316
Kctd3,ENSMUSP00000141863
Kctd4,ENSMUSP00000061734
Kctd5,ENSMUSP00000017090
Kctd6,ENSMUSP00000022272
Kctd7,ENSMUSP00000044568
Kctd8,ENSMUSP00000084484
Kctd9,ENSMUSP00000120440
Kdelc1,ENSMUSP00000027213
Kdelc2,ENSMUSP00000149383
Kdelr1,ENSMUSP00000002855
Kdelr2,ENSMUSP00000106359
Kdelr3,ENSMUSP00000010974
Kdm1a,ENSMUSP00000035457
Kdm1b,ENSMUSP00000114999
Kdm2a,ENSMUSP00000047683
Kdm2b,ENSMUSP00000120912
Kdm3a,ENSMUSP00000128789
Kdm3b,ENSMUSP00000153295
Kdm4a,ENSMUSP00000102011
Kdm4b,ENSMUSP00000025036
Kdm4c,ENSMUSP00000077017
Kdm4d,ENSMUSP00000061632
Kdm5a,ENSMUSP00000145021
Kdm5b,ENSMUSP00000107817
Kdm5c,ENSMUSP00000080814
Kdm5d,ENSMUSP00000139636
Kdm6a,ENSMUSP00000153267
Kdm6b,ENSMUSP00000091620
Kdm6bos,-
Kdm7a,ENSMUSP00000002305
Kdm8,ENSMUSP00000114890
Kdr,ENSMUSP00000109144
Kdsr,ENSMUSP00000010049
Keap1,ENSMUSP00000062467
Kera,ENSMUSP00000100923
Khdc1a,ENSMUSP00000085749
Khdc3,ENSMUSP00000133850
Khdrbs1,ENSMUSP00000115402
Khdrbs3,ENSMUSP00000155218
Khk,ENSMUSP00000144050
Khnyn,ENSMUSP00000022831
Khsrp,ENSMUSP00000156771
Kidins220,ENSMUSP00000152683
Kif11,ENSMUSP00000149582
Kif13a,ENSMUSP00000153536
Kif13b,ENSMUSP00000153252
Kif14,ENSMUSP00000142040
Kif15,ENSMUSP00000149313
Kif16b,ENSMUSP00000042551
Kif17,ENSMUSP00000101447
Kif18a,ENSMUSP00000028527
Kif18b,ENSMUSP00000021311
Kif19a,ENSMUSP00000081398
Kif1a,ENSMUSP00000128432
Kif1b,ENSMUSP00000056754
Kif1bp,ENSMUSP00000065160
Kif1c,ENSMUSP00000136258
Kif20a,ENSMUSP00000130045
Kif20b,ENSMUSP00000153020
Kif21a,ENSMUSP00000154845
Kif21b,ENSMUSP00000074661
Kif22,ENSMUSP00000145752
Kif23,ENSMUSP00000034815
Kif24,ENSMUSP00000030148
Kif26a,ENSMUSP00000119482
Kif26b,ENSMUSP00000124462
Kif27,ENSMUSP00000043304
Kif28,ENSMUSP00000152522
Kif2a,ENSMUSP00000125644
Kif2c,ENSMUSP00000064261
Kif3a,ENSMUSP00000056197
Kif3b,ENSMUSP00000028977
Kif3c,ENSMUSP00000020999
Kif4,ENSMUSP00000048383
Kif5a,ENSMUSP00000096775
Kif5b,ENSMUSP00000130750
Kif5c,ENSMUSP00000028102
Kif6,ENSMUSP00000125227
Kif7,ENSMUSP00000139224
Kif9,ENSMUSP00000082016
Kifap3,ENSMUSP00000076830
Kifc1,ENSMUSP00000110001
Kifc2,ENSMUSP00000004294
Kifc3,ENSMUSP00000034240
Kifc5b,ENSMUSP00000077984
Kin,ENSMUSP00000043614
Kirrel,ENSMUSP00000043756
Kirrel3,ENSMUSP00000110801
Kirrel3os,-
Kiss1r,ENSMUSP00000040516
Kit,ENSMUSP00000116465
Kitl,ENSMUSP00000151554
Kiz,ENSMUSP00000096884
Kl,ENSMUSP00000077899
Klc1,ENSMUSP00000120491
Klc2,ENSMUSP00000109357
Klc3,ENSMUSP00000104098
Klc4,ENSMUSP00000156564
Klf1,ENSMUSP00000064366
Klf10,ENSMUSP00000154702
Klf11,ENSMUSP00000118623
Klf12,ENSMUSP00000094844
Klf13,ENSMUSP00000140381
Klf14,ENSMUSP00000099122
Klf15,ENSMUSP00000144962
Klf16,ENSMUSP00000048825
Klf2,ENSMUSP00000064823
Klf3,ENSMUSP00000142369
Klf4,ENSMUSP00000123687
Klf5,ENSMUSP00000154786
Klf6,ENSMUSP00000152088
Klf7,ENSMUSP00000054674
Klf8,ENSMUSP00000044317
Klf9,ENSMUSP00000045639
Klhdc1,ENSMUSP00000068046
Klhdc10,ENSMUSP00000145063
Klhdc2,ENSMUSP00000021362
Klhdc3,ENSMUSP00000156731
Klhdc4,ENSMUSP00000043439
Klhdc8a,ENSMUSP00000038297
Klhdc8b,ENSMUSP00000141453
Klhdc9,ENSMUSP00000056212
Klhl10,ENSMUSP00000001599
Klhl11,ENSMUSP00000054963
Klhl12,ENSMUSP00000112227
Klhl13,ENSMUSP00000110974
Klhl14,ENSMUSP00000113755
Klhl15,ENSMUSP00000129734
Klhl18,ENSMUSP00000069674
Klhl2,ENSMUSP00000147262
Klhl20,ENSMUSP00000141213
Klhl21,ENSMUSP00000095380
Klhl22,ENSMUSP00000122145
Klhl23,ENSMUSP00000050219
Klhl24,ENSMUSP00000023509
Klhl25,ENSMUSP00000146192
Klhl26,ENSMUSP00000069077
Klhl28,ENSMUSP00000152602
Klhl29,ENSMUSP00000020958
Klhl3,ENSMUSP00000123701
Klhl30,ENSMUSP00000027533
Klhl31,ENSMUSP00000059643
Klhl32,ENSMUSP00000103853
Klhl33,ENSMUSP00000131456
Klhl35,ENSMUSP00000120346
Klhl36,ENSMUSP00000034287
Klhl4,ENSMUSP00000038080
Klhl40,ENSMUSP00000095873
Klhl41,ENSMUSP00000097627
Klhl42,ENSMUSP00000145444
Klhl5,ENSMUSP00000144732
Klhl6,ENSMUSP00000053023
Klhl7,ENSMUSP00000143000
Klhl8,ENSMUSP00000117671
Klhl9,ENSMUSP00000092602
Klk10,ENSMUSP00000014058
Klk11,ENSMUSP00000079101
Klk13,ENSMUSP00000145875
Klk14,ENSMUSP00000056935
Klk1b11,ENSMUSP00000007156
Klk1b21,ENSMUSP00000082582
Klk1b24,ENSMUSP00000073392
Klk1b27,ENSMUSP00000078786
Klk7,ENSMUSP00000032955
Klk8,ENSMUSP00000082588
Klk9,ENSMUSP00000005891
Klkb1,ENSMUSP00000026907
Klra1,ENSMUSP00000032288
Klra17,ENSMUSP00000014687
Klra2,ENSMUSP00000086252
Klra3,ENSMUSP00000107629
Klra4,ENSMUSP00000114004
Klra6,ENSMUSP00000073700
Klra7,ENSMUSP00000107644
Klra8,ENSMUSP00000014476
Klra9,ENSMUSP00000107663
Klrb1a,ENSMUSP00000145519
Klrb1b,ENSMUSP00000032472
Klrb1c,ENSMUSP00000127297
Klrb1f,ENSMUSP00000145316
Klrc1,ENSMUSP00000032270
Klrc2,ENSMUSP00000113970
Klrc3,ENSMUSP00000129830
Klrd1,ENSMUSP00000113399
Klre1,ENSMUSP00000055779
Klrg1,ENSMUSP00000032207
Klrg2,ENSMUSP00000144581
Klri1,ENSMUSP00000085362
Klri2,ENSMUSP00000052805
Klrk1,ENSMUSP00000130398
Kmo,ENSMUSP00000122943
Kmt2a,ENSMUSP00000138138
Kmt2b,ENSMUSP00000006470
Kmt2c,ENSMUSP00000133941
Kmt2d,ENSMUSP00000139020
Kmt2e,ENSMUSP00000092569
Kmt5a,ENSMUSP00000143765
Kmt5b,ENSMUSP00000109601
Kmt5c,ENSMUSP00000124663
Kncn,ENSMUSP00000095531
Kng2,ENSMUSP00000111006
Knl1,ENSMUSP00000118646
Knop1,ENSMUSP00000033277
Knstrn,ENSMUSP00000122844
Kntc1,ENSMUSP00000143142
Kpna1,ENSMUSP00000133852
Kpna2,ENSMUSP00000114636
Kpna3,ENSMUSP00000022496
Kpna4,ENSMUSP00000121076
Kpna6,ENSMUSP00000099650
Kpna7,ENSMUSP00000106300
Kpnb1,ENSMUSP00000001479
Kptn,ENSMUSP00000006178
Kras,ENSMUSP00000119414
Krba1,ENSMUSP00000076345
Krcc1,ENSMUSP00000079748
Kremen1,ENSMUSP00000020662
Kremen2,ENSMUSP00000046369
Kri1,ENSMUSP00000139184
Krit1,ENSMUSP00000078985
Krr1,ENSMUSP00000125746
Krt10,ENSMUSP00000148044
Krt18,ENSMUSP00000023803
Krt19,ENSMUSP00000007317
Krt20,ENSMUSP00000017743
Krt222,ENSMUSP00000099421
Krt23,ENSMUSP00000006969
Krt25,ENSMUSP00000048439
Krt5,ENSMUSP00000023709
Krt6a,ENSMUSP00000023788
Krt7,ENSMUSP00000117046
Krt75,ENSMUSP00000036246
Krt79,ENSMUSP00000023799
Krt8,ENSMUSP00000023952
Krt80,ENSMUSP00000076437
Krt83,ENSMUSP00000023718
Krt86,ENSMUSP00000085365
Krtap13-1,ENSMUSP00000055537
Krtcap2,ENSMUSP00000043540
Krtcap3,ENSMUSP00000060414
Krtdap,ENSMUSP00000140737
Ksr1,ENSMUSP00000018478
Ksr2,ENSMUSP00000137670
Kti12,ENSMUSP00000099799
Ktn1,ENSMUSP00000140186
Kxd1,ENSMUSP00000123438
Ky,ENSMUSP00000036032
Kyat1,ENSMUSP00000109292
Kyat3,ENSMUSP00000041675
Kynu,ENSMUSP00000108445
L1cam,ENSMUSP00000114609
L2hgdh,ENSMUSP00000152394
L3hypdh,ENSMUSP00000019862
L3mbtl1,ENSMUSP00000116118
L3mbtl2,ENSMUSP00000133967
L3mbtl3,ENSMUSP00000133479
Lacc1,ENSMUSP00000059173
Lactb,ENSMUSP00000034929
Lactb2,ENSMUSP00000027071
Lactbl1,ENSMUSP00000138455
Lad1,ENSMUSP00000044630
Lag3,ENSMUSP00000032217
Lage3,ENSMUSP00000109790
Lair1,ENSMUSP00000104241
Lalba,ENSMUSP00000023726
Lama2,ENSMUSP00000140716
Lama3,ENSMUSP00000089703
Lama4,ENSMUSP00000019992
Lama5,ENSMUSP00000015791
Lamb1,ENSMUSP00000132001
Lamb2,ENSMUSP00000069087
Lamb3,ENSMUSP00000142053
Lamc1,ENSMUSP00000027752
Lamc2,ENSMUSP00000140514
Lamc3,ENSMUSP00000118745
Lamp1,ENSMUSP00000033824
Lamp2,ENSMUSP00000074448
Lamp3,ENSMUSP00000080556
Lamtor1,ENSMUSP00000033131
Lamtor2,ENSMUSP00000029698
Lamtor3,ENSMUSP00000142512
Lamtor4,ENSMUSP00000056693
Lamtor5,ENSMUSP00000143494
Lancl1,ENSMUSP00000113080
Lancl2,ENSMUSP00000121377
Lancl3,ENSMUSP00000064516
Lao1,ENSMUSP00000062834
Lap3,ENSMUSP00000142831
Laptm4a,ENSMUSP00000020909
Laptm4b,ENSMUSP00000154241
Laptm5,ENSMUSP00000121133
Large1,ENSMUSP00000112617
Large2,ENSMUSP00000135400
Larp1,ENSMUSP00000071421
Larp1b,ENSMUSP00000142106
Larp4,ENSMUSP00000155529
Larp4b,ENSMUSP00000140993
Larp6,ENSMUSP00000040309
Larp7,ENSMUSP00000143331
Lars,ENSMUSP00000157918
Lars2,ENSMUSP00000036710
Las1l,ENSMUSP00000078901
Lasp1,ENSMUSP00000123050
Lat,ENSMUSP00000146191
Lat2,ENSMUSP00000144611
Lats1,ENSMUSP00000132078
Lats2,ENSMUSP00000134321
Lax1,ENSMUSP00000131126
Layn,ENSMUSP00000150681
Lbh,ENSMUSP00000123062
Lbhd1,ENSMUSP00000139692
Lbhd2,ENSMUSP00000128648
Lbp,ENSMUSP00000118297
Lbr,ENSMUSP00000141671
Lbx1,ENSMUSP00000096997
Lbx2,ENSMUSP00000047134
Lca5,ENSMUSP00000140753
Lca5l,ENSMUSP00000109435
Lcat,ENSMUSP00000038232
Lce1i,ENSMUSP00000088379
Lck,ENSMUSP00000119263
Lclat1,ENSMUSP00000116535
Lcmt1,ENSMUSP00000033025
Lcmt2,ENSMUSP00000106302
Lcn2,ENSMUSP00000141430
Lcn4,ENSMUSP00000028283
Lcor,ENSMUSP00000126441
Lcorl,ENSMUSP00000140503
Lcp1,ENSMUSP00000121201
Lcp2,ENSMUSP00000056621
Ldah,ENSMUSP00000151631
Ldb1,ENSMUSP00000118546
Ldb2,ENSMUSP00000067737
Ldb3,ENSMUSP00000022327
Ldha,ENSMUSP00000147640
Ldhal6b,ENSMUSP00000139572
Ldhb,ENSMUSP00000116014
Ldhc,ENSMUSP00000147492
Ldhd,ENSMUSP00000068086
Ldlr,ENSMUSP00000149431
Ldlrad3,ENSMUSP00000106853
Ldlrad4,ENSMUSP00000068471
Ldlrap1,ENSMUSP00000036749
Leap2,ENSMUSP00000044166
Lect2,ENSMUSP00000153699
Lef1,ENSMUSP00000096211
Lefty1,ENSMUSP00000041427
Lekr1,ENSMUSP00000096674
Lemd2,ENSMUSP00000058221
Lemd3,ENSMUSP00000113103
Lenep,ENSMUSP00000052968
Leng1,ENSMUSP00000019878
Leng8,ENSMUSP00000123328
Leng9,ENSMUSP00000061079
Leo1,ENSMUSP00000046905
Lepr,ENSMUSP00000102534
Leprot,ENSMUSP00000030254
Leprotl1,ENSMUSP00000033910
Letm1,ENSMUSP00000005431
Letm2,ENSMUSP00000148035
Letmd1,ENSMUSP00000155243
Lfng,ENSMUSP00000031555
Lgals1,ENSMUSP00000086795
Lgals2,ENSMUSP00000036598
Lgals3,ENSMUSP00000154551
Lgals3bp,ENSMUSP00000101897
Lgals4,ENSMUSP00000066461
Lgals7,ENSMUSP00000080179
Lgals8,ENSMUSP00000097409
Lgals9,ENSMUSP00000103904
Lgalsl,ENSMUSP00000044342
Lgi2,ENSMUSP00000143707
Lgi3,ENSMUSP00000046705
Lgi4,ENSMUSP00000145660
Lgmn,ENSMUSP00000105647
Lgr4,ENSMUSP00000047325
Lgr5,ENSMUSP00000133707
Lgr6,ENSMUSP00000035444
Lhcgr,ENSMUSP00000024916
Lhfp,ENSMUSP00000056364
Lhfpl1,ENSMUSP00000044054
Lhfpl2,ENSMUSP00000112655
Lhfpl3,ENSMUSP00000142837
Lhfpl4,ENSMUSP00000144899
Lhpp,ENSMUSP00000147386
Lhx1,ENSMUSP00000018842
Lhx2,ENSMUSP00000115179
Lhx3,ENSMUSP00000056822
Lhx5,ENSMUSP00000031591
Lhx6,ENSMUSP00000108587
Lhx8,ENSMUSP00000145516
Lhx9,ENSMUSP00000019374
Lias,ENSMUSP00000113228
Lif,ENSMUSP00000067066
Lifr,ENSMUSP00000064551
Lig1,ENSMUSP00000138907
Lig3,ENSMUSP00000134300
Lig4,ENSMUSP00000093130
Lilr4b,ENSMUSP00000099958
Lilra6,ENSMUSP00000042636
Lilrb4a,ENSMUSP00000151694
Lima1,ENSMUSP00000073371
Limch1,ENSMUSP00000144176
Limd1,ENSMUSP00000026269
Limd2,ENSMUSP00000067070
Lime1,ENSMUSP00000117558
Limk1,ENSMUSP00000015137
Limk2,ENSMUSP00000105656
Lims1,ENSMUSP00000101108
Lims2,ENSMUSP00000025254
Lin28a,ENSMUSP00000050488
Lin37,ENSMUSP00000048557
Lin52,ENSMUSP00000133045
Lin54,ENSMUSP00000120644
Lin7a,ENSMUSP00000020057
Lin7b,ENSMUSP00000147294
Lin7c,ENSMUSP00000028583
Lin9,ENSMUSP00000141503
Lingo1,ENSMUSP00000059050
Lingo4,ENSMUSP00000058050
Lins1,ENSMUSP00000115330
Lipa,ENSMUSP00000136967
Lipc,ENSMUSP00000034731
Lipe,ENSMUSP00000003207
Lipg,ENSMUSP00000066536
Liph,ENSMUSP00000062310
Lipn,ENSMUSP00000120184
Lipo3,ENSMUSP00000108127
Lipt1,ENSMUSP00000122160
Lipt2,ENSMUSP00000032967
Litaf,ENSMUSP00000023143
Lix1,ENSMUSP00000156223
Lix1l,ENSMUSP00000057623
Llgl1,ENSMUSP00000104359
Llgl2,ENSMUSP00000117649
Llph,ENSMUSP00000151942
Lman1,ENSMUSP00000040140
Lman1l,ENSMUSP00000091352
Lman2,ENSMUSP00000021940
Lman2l,ENSMUSP00000141806
Lmbr1,ENSMUSP00000136160
Lmbr1l,ENSMUSP00000023736
Lmbrd1,ENSMUSP00000092672
Lmbrd2,ENSMUSP00000154020
Lmcd1,ENSMUSP00000032376
Lmf1,ENSMUSP00000066682
Lmf2,ENSMUSP00000155618
Lmln,ENSMUSP00000023497
Lmna,ENSMUSP00000040265
Lmnb1,ENSMUSP00000025486
Lmnb2,ENSMUSP00000057291
Lmntd2,ENSMUSP00000026573
Lmo1,ENSMUSP00000037079
Lmo2,ENSMUSP00000122369
Lmo4,ENSMUSP00000113513
Lmo7,ENSMUSP00000124300
Lmod1,ENSMUSP00000061597
Lmod2,ENSMUSP00000031694
Lmod3,ENSMUSP00000093315
Lmtk2,ENSMUSP00000048238
Lmtk3,ENSMUSP00000148018
Lmx1a,ENSMUSP00000028003
Lmx1b,ENSMUSP00000043616
Lncbate1,
Lncenc1,
Lncpint,
Lnpep,ENSMUSP00000036998
Lnpk,ENSMUSP00000122488
Lnx1,ENSMUSP00000040098
Lnx2,ENSMUSP00000016664
Lockd,
Lonp1,ENSMUSP00000041814
Lonp2,ENSMUSP00000034141
Lonrf1,ENSMUSP00000066403
Lonrf2,ENSMUSP00000047372
Lonrf3,ENSMUSP00000016383
Lor,ENSMUSP00000052128
Lox,ENSMUSP00000129247
Loxl1,ENSMUSP00000057406
Loxl2,ENSMUSP00000022660
Loxl3,ENSMUSP00000000707
Loxl4,ENSMUSP00000126686
Lpar1,ENSMUSP00000103201
Lpar2,ENSMUSP00000034325
Lpar3,ENSMUSP00000037712
Lpar4,ENSMUSP00000053986
Lpar6,ENSMUSP00000042327
Lpcat1,ENSMUSP00000117965
Lpcat2,ENSMUSP00000148089
Lpcat2b,ENSMUSP00000127318
Lpcat3,ENSMUSP00000004381
Lpcat4,ENSMUSP00000028554
Lpgat1,ENSMUSP00000115255
Lpin1,ENSMUSP00000152466
Lpin2,ENSMUSP00000120634
Lpin3,ENSMUSP00000043053
Lpl,ENSMUSP00000132259
Lpp,ENSMUSP00000078005
Lppos,-
Lpxn,ENSMUSP00000025601
Lrat,ENSMUSP00000029632
Lrba,ENSMUSP00000148618
Lrch1,ENSMUSP00000086363
Lrch2,ENSMUSP00000121128
Lrch3,ENSMUSP00000117302
Lrch4,ENSMUSP00000031734
Lrfn1,ENSMUSP00000057645
Lrfn2,ENSMUSP00000047573
Lrfn3,ENSMUSP00000037616
Lrfn4,ENSMUSP00000109453
Lrg1,ENSMUSP00000038048
Lrguk,ENSMUSP00000153993
Lrif1,ENSMUSP00000102347
Lrig1,ENSMUSP00000032105
Lrig2,ENSMUSP00000035999
Lrig3,ENSMUSP00000074360
Lrmda,ENSMUSP00000125751
Lrmp,ENSMUSP00000115043
Lrp1,ENSMUSP00000044004
Lrp10,ENSMUSP00000154451
Lrp11,ENSMUSP00000019931
Lrp12,ENSMUSP00000022916
Lrp2bp,ENSMUSP00000135210
Lrp3,ENSMUSP00000114026
Lrp4,ENSMUSP00000028689
Lrp5,ENSMUSP00000134771
Lrp6,ENSMUSP00000032322
Lrp8,ENSMUSP00000030356
Lrp8os2,-
Lrpap1,ENSMUSP00000030986
Lrpprc,ENSMUSP00000123795
Lrr1,ENSMUSP00000106251
Lrrc1,ENSMUSP00000139226
Lrrc10b,ENSMUSP00000132865
Lrrc14,ENSMUSP00000114921
Lrrc14b,ENSMUSP00000022064
Lrrc15,ENSMUSP00000066777
